2800000007	Matthew
2c0d120061	amasung chahi niphu chupna lamjao lamhanggi lamdamda Ibungona makhoigi lamchatsingbu khaangbikhi.
2c0d130075	Aduga Ibungona Canaan-gi phurup taretpu mang-hallaga makhoigi leibak adu Ibungogi misingda makhoigi lam oina pibikhi.
2c0d1400ab	Pumnamak asi chahi chamari yangkheirom changlammi.” “Masigi matungda Tengban Mapuna makhoida Tengban Mapugi wa phongdokpa maichou Samuel phaoba wayel mapusing pibikhi.
2c0d1500ad	Makhoina ningthou ama pibinaba nijabada Tengban Mapuna makhoida Benjamin salaidagi Kish-ki machanupa Saul-bu makhoigi ningthou oina pibikhi aduga mahakna chahi niphu pankhi.
2c0d160102	Adubu Tengban Mapuna Saul-bu louthoklaba matungda David-pu makhoigi ningthou oihanbikhi. Mahakki maramda Ishworna haikhiba adu asini, ‘Eina Jesse-gi machanupa eigi thamoina khoidajaba David-pu phangle, eina mahakpu touhanningba pumnamak mahakna tougani.’
2c0d17006c	Tengban Mapuna wasakpikhibagi matung-inna David-ki charol suroldagi Israel-da Kanbiba Mapu Jisubu pubirakle.
2c0d180085	Jisuna mahakki thabak houdringei mamangda John-na Israel-gi mi pumnamakta paptagi pukning hongnaba amadi baptize lounaba sandoklammi.
2c0d1900f7	Aduga John-na mahakki thabak loisillamdaida hairak-i, ‘Nakhoina Eihak kanani haina khanbage? Nakhoina ngairiba Ibungo mahak adu ei natte. Adubu Ibungo mahakti eigi tungda lakli, eidi Ibungo mahakki sandal mari louthokpa phaoba matik chade.’”
2c0d1a009c	“Abraham-gi charol surol oiriba ichil inaosa amadi Tengban Mapubu khurumjaba atoppa phurupki mioi pumnamak, aran-khubhamgi paojel asi eikhoida thabirakle.
2c0d1b010f	Jerusalem-gi mising amadi makhoigi luchingbasingna Jisubu Kanbiba Mapuni haiba khanglamde aduga Potthaba numit khudingda paba Tengban Mapugi wa phongdokpiba maichousinggi wa adusu khanglamde. Adubu makhoina Ibungoda maral theijinduna maichousing adugi wa adu thung-halle.
2c0d1c0056	Makhoina Ibungobu hatnanaba maram phangdrabasu, Ibungobu hatnanaba Pilate-ta haijakhi.
2c0d1d008f	Mapugi Puyada ikhiba Ibungogi maram khudingmak makhoina pangthoklabada makhoina Ibungobu cross-tagi loutharaga mongpham amagi manungda thamkhi.
2c0d1e0037	Adubu Tengban Mapuna Ibungobu sibadagi hinggat-hanbikhi
2c0d1f0087	aduga Galilee-dagi Jerusalem tanna Ibungoga chatminnakhiba makhoisingna Ibungobu ujakhi. Houjik makhoina Israel-gi misingda sakhi oiri.
2c0d200134	Eikhoina Aphaba Pao asi nakhoida purakli: Tengban Mapuna eikhoigi ipa ipusingda toubigani haina wasakpikhiba adu Jisubu sibadagi hinggat-hanbiduna makhoigi macha masu oiriba eikhoigidamak toubire. Thagat Iseigi anisuba iseida ibagumbani; ‘Nahak eigi Ichanupani; ngasi eihak nahakki Napa Ibungo oirabani.’
2c0d2200eb	Ibungobu sibadagi hinggat-hanbiba amadi Ibungogi hakchangbu mongphamda patthahalloi haibagi maramda Tengban Mapuna haibiba adudi asini: ‘Eina David-ta wasakpikhiba asengba amadi lengdraba yaipha thoujal adu eina nangonda pibigani.’
2c0d230096	Thagat Iseigi atoppa mapham amada asumnasu hai, ‘Tengban Mapugi asengba mahak adugi hakchang adu Tengban Mapuna keidoungeida pattha pumthahalloi.’
2c0d2400da	David-na mahakki mirolgi matamda Tengban Mapugi aningba matung inna Tengban Mapubu thougal touramlaga mahak sikhi amadi mahakki mapa mapusingga loinana leirol chankhi aduga mahakki hakchang mongphamda pattha pumthakhi.
2c0d25005c	Adubu Tengban Mapuna asibadagi hinggat-hanbikhraba Ibungo mangondadi pattha pumthaba thokte.
2c0d2600fb	Maram aduna eigi ichil inaosing, Jisugi mapanna pap kokpiba asi nakhoida sandokpani haibasi nakhoina khangba adu eina pammi. Moses-ki Wayel Yathanggi mapanna nakhoibu chumhanbiba ngamdaba adu Ibungogi mapanna thajaba mi khudingmakpu paptagi ningtamle.
2c0d280057	Tengban Mapugi wa phongdokpibasingna haikhiba adu nakhoida thoktanaba nakhoi cheksillu:
2c0d2900b8	‘Yeng-u, karemnabasa ngaksu ngaklo mangsu manglo! Maramdi nakhoigi haktakta eina thabak ama tou-i madu kanagumba amana nakhoida hairaba phaoba nakhoina keidoungeidasu thajaroi!’”
2c0d2a0090	Paul amadi Barnabas-na synagogue-tagi thorakpada mising aduna mathanggi Potthaba numitta makhoida waramsing adu makha tana haibinaba haijarammi.
2c0d2b010e	Synagogue-ta tinnaba adu kainarabada Jihudising amadi Jihudi laining louraba laining chetpa Jihudi nattaba mi mayam amana Paul amadi Barnabas-ki matung illammi. Tengban Mapugi thoujalda chetna leinanaba Pakhonchatpasing aduna makhoida wari saduna pukning thougatpirammi.
2c0d2c0054	Mathanggi Potthaba numitta sahar adugi mi ayambana Mapu Ibungogi wa tanaba laklammi.
2c0d2d0084	Jihudisingna miyam adu ubada kallakpana thallammi; maram aduna Paul-na haiba wasing aduda makhoina yettuna mahakpu thina nganglammi.
2c0d2e012c	Adubu Paul amadi Barnabas-na thouna phana paokhum pirak-i, “Eikhoina Tengban Mapugi wa adu nakhoida hanna haiba tabani adubu nakhoina madu loudrabanina nakhoi lomba naidana hingba phangba matik chade haina nasana khanjare. Houjikti eikhoi nakhoibu thadoktuna Jihudi nattaba phurupsingda chatlagani.
2c0d2f00a7	Mapu Ibungona eikhoida pibiba yathang adu asini: ‘Malemgi aroiba maphamsing phaoba kanbiba phangnanaba Eina nahakpu Jihudi nattaba phurupsinggi mangal oihalle.’”
2c0d3000a5	Jihudi nattaba mising aduna madu tabada makhoi haraorammi amadi Mapu Ibungogi wa adu thagatcharammi aduga lomba naidana hingba phangnaba khandokpirabasingna thajare.
2c0d310033	Lam adu sinba thungna Mapu Ibungogi wa sandoklammi.
2c0d3200e2	Adubu sahar adugi athoiba nupasing amadi ikai khumnaba yabi laining chetpi nupisingbu Jihudisingna thoujillammi. Makhoina Paul amadi Barnabas-ki maiyokta irang thok-handuna ot-neihallaga makhoibu makhoigi lamdagi tanthoklammi.
2c0d330083	Maram aduna Paul amadi Barnabas-na yaningdaba oina makhonggi khongyagi uphul makhoigi maiyokta kanthoklamlaga Iconium-da chatlammi.
2c0d340052	Aduga Antioch-ta leiba thajabasingdu haraobaga amadi Thawai Asengbagana thallammi.
2c0e0100b6	Iconium-da Paul amadi Barnabas-na mahousagumna Synagogue-ta changlammi aduga makhoina matik leina wa ngangbadagi masing yamlaba Jihudising amadi Jihudi nattaba kaya amana thajarammi.
2c0e020066	Adubu thajadaba Jihudisingna Jihudi nattabasingbu thoujinduna thajabasing adugi maiyokta lepphallammi.
2c0e030110	Pakhonchatpasing aduna thouna phana Mapu Ibungogi maramda nganglammi amadi mapham aduda matam kuina leirammi. Aduga Ibungona makhoida angakpa thabaksing amadi khudamsing tounanaba panggal pibiduna makhoina ngangliba Ibungogi thoujalgi paojel adu achumbani haiba utpirammi.
2c0e040083	Sahar adugi miyam adu tokhai tokhai tanarammi; mi kharana Jihudisinggi maikeida aduga kharana pakhonchatpasinggi maikeida leirammi.
2c0e050093	Adudagi Jihudi nattabasing amadi Jihudising kharana makhoigi luchingbasingga loinana pakhonchatpasingbu thina tounaba amadi nungna thanaba lepnare.
2c0e06008a	Adubu pakhonchatpasingna madu khanglabada makhoina Lycaonia-gi Lystra amasung Derbe saharsing amadi akoibada leiba maphamsingda chellammi.
2c0e07002e	Aduga maphamsing aduda Aphaba Pao sandoklammi.
2c0e080066	Pokpadagi makhong soinairaklaba amadi mapunsida amukta chatpa ngamlaktriba nupa ama Lystra-da leirammi
2c0e09009c	Mahakna mapham aduda phamduna Paul-na hairiba wa adu taduna leirammi. Mangonda anaba phahanbiba yaba thajaba lei haiba Paul-na ubada mangonda munna yenglaga
2c0e0a0069	khonjel houna hairak-i, “Nakhong chumna leppu!” Maduda mahakna chongkhattuna koichat chatpa hourammi.
2c0e0b0091	Miyam aduna Paul-na toukhiba adu ubada khonjel wangna Lycaonia-gi londa laorak-i, “Laisingna mioibagi sak-ong louduna eikhoigi inakta lakle!”
2c0e0c0060	Makhoina Barnabas-pu Zeus aduga Paul-buna athoiba wangangloi oiba maramna Hermes haina kourammi.
2c0e0d00ad	Sahar adugi wangmada leiba Zeus laigi laisang adugi purohit amadi miyam aduna pakhonchatpasingda iratnaba sallabasing amadi lei parengsing sahar adugi thongjaoda puraklammi.
2c0e0e007e	Makhoina touriba adu Barnabas amadi Paul-na tabada makhoina makhoigi maphi segaiduna miyam adugi marakta chensillaga laorak-i,
2c0e0f0137	“Nakhoina madu karigi touribano? Eikhoisu nakhoigumna mioibani. Asigumba kanadraba thabaksing asidagi nakhoina namai onthoraktuna swarga, malem, ipak amadi madugi manungda leiba pumnamak adubu sembiba ahingba Tengban Mapu aduda namai onsillaknaba Aphaba Pao asi nakhoida puraknaba eikhoi mapham asida lakpani.
2c0e10005d	Houkhraba mirolsingdadi phurup pumnamakna makhoigi aningbada chatpa Ibungo mahakna yabirammi.
2c0e110107	Adum oinamak Ibungo mahakna toubiba aphaba thabaksing aduna Ibungo mahak lei haibasi matam pumbada utpi: Ibungo mahakna atiyadagi nong chuhanbiduna matam matamgi oiba mahei marong pibi; mahakna nakhoida chinjak pibi amadi nakhoigi thamoibu haraobana thalhanbi.”
2c0e120075	Makhoina wasing asi hairaba phaobada miyam aduna makhoida iratpot katnaba hotnaba adu makhoina yamna wana thinglammi.
2c0e1300b0	Jihudi khara Antioch amadi Iconium-dagi laklammi. Makhoina miyam adubu insille aduga makhoina Paul-bu nungna thare aduga mahak sire khanduna sahar adugi mapanda chingthoklammi.
2c0e1400a4	Adubu thajabasing aduna mahakki akoibada koisillammi maduda mahak hougatlaktuna sahar aduda amuk changkhi. Mathanggi numitta mahak amadi Barnabas Derbe-da chatkhre.
2c0e150095	Paul amadi Barnabas-na Derbe-da Aphaba Pao sandoklammi amasung tung-inba mayam ama semlammi aduga makhoina Lystra, Iconium amadi Antioch-ta hallammi.
2c0e1600d8	Makhoina thajabasing adubu pukning chet-hallammi aduga thajabada chumna leinaba pukning thougatpirammi. “Eikhoina awa ana kaya khaangduna Tengban Mapugi ningthou leibak adu changba tai” haina makhoina tambirammi.
2c0e170092	Makhoina singlup khudingda ahal lamansing khanbirammi aduga chara henduna haijaraga makhoina thajariba Mapu Ibungogi maphamda makhoibu sinnarammi.
2c0e180037	Makhoina Pisidia-gi lam phaoraga Pamphylia-da laklammi.
2c0e190044	Makhoina Perga-da Tengban Mapugi wa sandoklaga Attalia-da chatlammi.
2c0e1a0099	Adudagi makhoina houjik loisillaba thabak adugidamak makhoibu Tengban Mapugi thoujalda sinnakhiba mapham Antioch tanna hi tongduna Attalia-dagi hallammi.
2c0e1b00e8	Adudagi makhoina Antioch-ta thunglabada makhoina singlup adugi misingbu khomjillaga Tengban Mapuna makhoigi mapanna toukhiba thabak pumnamak amasung Tengban Mapuna Jihudi nattabasingda thajabagi thong hangbiba adu makhoida tamlammi.
2c0e1c0045	Aduga mapham aduda makhoina thajabasing aduga loinana kuina leirammi.
2c0f0100a0	Judea-dagi mi khara Antioch-ta laklaga “Moses-ki Wayel Yathanggi matung inna nakhoina un-kaktrabadi nakhoi kanbiba phangloi” haina thajabasingda tambirammi.
2c0f0200f2	Masigi matangda Paul amasung Barnabas-na makhoiga yamna kanna yetnarammi. Maram aduna Paul amasung Barnabas amadi Antioch-tagi thajaba kharaga loinana Jerusalem-da masigi matangda pakhonchatpasing amadi ahal lamansing unaba chatnaba leplammi.
2c0f0300cb	Singlupna makhoibu thabirammi aduga makhoina Phoenicia amadi Samaria phaoduna chatpada Jihudi nattabasingna Tengban Mapuda mai onsillakpagi pao makhoina tamlammi maduda thajaba pumnamak yamna haraorammi.
2c0f0400c4	Makhoina Jerusalem-da thungbada singlup amasung pakhonchatpasing amadi ahal lamansingna makhoibu taramna oklammi aduga Tengban Mapuna makhoigi mapanna toubikhiba thabak pumnamak makhoida tamlammi.
2c0f0500a9	Adubu Pharisee-singgi kangluptagi thajaraba mioi kharana lepkhatlaktuna hairak-i, “Jihudi nattaba makhoi un-kakpa tai aduga Moses-ki Wayel Yathang innaba haiba tai.”
2c0f060057	Maram aduna wapham asi khannanaba pakhonchatpasing amadi ahal lamansing punna unarammi.
2c0f070102	Makhoina kuina khannaraba matungda Peter-na lepkhattuna hairak-i, “Ichil-inaosa, Jihudi nattaba phurupsingna eigi chindagi Aphaba Pao asi taraga thajaraknaba matam kharagi mamangda nakhoigi naraktagi eibu Tengban Mapuna khandopikkhiba adu nakhoina khang-i.
2c0f0800a9	Mi pumnamakki thamoibu khangbiba Tengban Mapu mahakna makhoibu yabi haibasi Ibungo mahakna eikhoida Thawai Asengba pibibagumna makhoidasu Thawai Asengba pibiduna utpire.
2c0f090089	Ibungona eikhoiga makhoigagi marakta karisu khennaba thambide, maramdi makhoigi thajabagi mapanna Ibungona makhoigi thamoibu sengdokpire.
2c0f0a00aa	Maram aduna eikhoigi ipa ipusingnasu aduga eikhoinasu puba ngamdaba potlum adubu thajabasinggi mathakta thanggattuna eikhoina karigi Tengban Mapubu chang yenggadouribano?
2c0f0b0071	Madu touroidabani! Makhoida oibagumna, eikhoisu Ibungo Jisugi thoujalna kanbiba phangle haiba eikhoina thajei.”
2c0f0c00b9	Tengban Mapuna makhoigi mapanna Jihudi nattabasinggi marakta angakpa thabaksing amadi khudamsing toukhiba adu Paul amadi Barnabas-na paodamba aduda miyam pumnakna tumin leiduna tarammi.
2c0f0d0051	Makhoina ngangba loirabada Jacob-na hairak-i, “Ichil-inaosa, eina haiba tabiyu.
2c0f0e009f	Jihudi nattabasingdagi Ibungo mahakki oiba mising khandokpiduna Tengban Mapuna makhoigidamak khanbi haibasi ahanba oina utpiba adu Simon-na sandokna haibikhre.
2c0f0f007d	Masigi thoudok asi Tengban Mapugi wa phongdokpiba maichousingna haikhiba wasing aduga chanei. Mapugi puyada asumna iduna lei,
2c0f1000ad	‘Masigi matungda ei hallakkani, haibi Ibungona, aduga David-ki tukhraba phiyum amuk sagatpigani. Ningkhaikhraba adu eina amuk sagatkani aduga hannagi phibhamda thambigani.
2c0f110067	Aduga mioi atei pumnamak MAPU IBUNGO-bu thijagani, eigi oinaba koukhraba Jihudi nattabasing pumnamaksu.
2c0f120049	Matam kuirabagi mamangda khanghanbiraba Mapu Ibungona masi haibire.’”
2c0f130080	Jacob-na makha tana hairak-i, “Eigi oinadi, Jihudi nattabasingna Tengban Mapuda mai onsillakpada eikhoina wahanba oihan-gumsi.
2c0f1400bc	Madugi mahutta lai murtida kattuna mangthoklaba chinjak, nupa nupi oktaba lamchat chatpa, mangak leithattuna hatpa sa amadi ee chaba hairibasing asidagi lapthoknaba eikhoina makhoida i-si.
2c0f15009d	Maramdi mamangngeidagi houna Moses-ki Wayel Yathang asi synagogue-singda Potthaba numit khudingda pari aduga mahakki waheisingbu sahar khudingda sandokli.”
2c0f16011d	Adudagi makhoigi maraktagi mi khara khallaga Paul amadi Barnabas-ka loinana Antioch-ta thanaba pakhonchatpasing, ahal lamansing amasung singlup apunbana lepnarammi. Thajabasinggi marakta luchingba oiriba mioi ani haibadi Barsabbas hainasu kouba Judas amadi Silas-pu makhoina khallammi.
2c0f1700e5	Makhoina masigi ayiba che adu makhoida puhallammi: “Pakhonchatpasing, ahal lammansing amasung nakhoigi nachin nanaosing eikhoina, Antioch, Syria amadi Cilicia-da leiba eikhoigi Jihudi nattaba ichil inaosing nakhoibu khurumjari.
2c0f1800ac	Eikhoigi iraktagi chatkhiba mioi kharana haiba waphamdagi nakhoigi pukning olang onsaonahalle amasung nungaihandre. Adubu makhoidi eikhoidagi ayaba yaoraga chatkhiba natte.
2c0f1900f0	Maram aduna eikhoi punna tinnare aduga nakhoigi nanakta thananaba pao puba khara eikhoina khandokpa yanare. Eikhoigi Mapu Ibungo Jisu Christtagidamak thawai katthoklaba nungsijaraba marup Paul amadi Barnabas-ka loinana makhoi chatminnagani.
2c0f1b0070	Maram aduna eikhoina i-khraba adumak makhoimakna hainanaba nakhoigi nanakta Judas amadi Silas-pu eikhoina thare.
2c0f1c0083	Maru oiba hiramsing asi nattana atoppa potlum amamuk nakhoida thanggattaba haibasi Thawai Asengbanasu eikhoinasu phei haina khalle:
2c0f1d00ed	madudi lai murtida katpa chinjak chadaba; ee chadaba; mangak leithattuna hatpa sa chadaba; nupa nupigi oiba lamchat naidaba thabaktagi lapthokpa hairibasing asini. Nakhoina hairibasing asi toudaba haibasi nakhoigi aphabani. Kainarasi.”
2c0f1e0093	Pao pubasing adu thakhrabada makhoina Antioch-ta chatlammi aduga mapham aduda makhoina thajabasingbu khomjillaga ayiba che adu makhoida sinnarammi.
2c0f1f005b	Mising aduna madu parammi aduga madugi pukning thougatpa waheising aduda makhoi haraorammi.
2c0f2000a4	Judas amadi Silas makhoi animak Tengban Mapugi wa phongdokpa maichou oiba maramna makhoibu pukning thougatpiduna amadi panggal happiduna matam sangna wa nganglammi.
2c0f210072	Mapham aduda matam khara leiraba tungda thajabasing aduna makhoibu thabirakpasing adugi maphamda ingthana thabire.
2c0f220046	[Adum oinamak Silas-nadi mapham aduda leithaba phagani haina khankhi.]
2c0f230086	Adubu Paul amasung Barnabas-ti mi kaya amaga loinana tambiduna amasung Mapu Ibungogi wa sandoktuna matam khara Antioch-ta leitharammi.
2c0f2400af	Matam khara leiraga Paul-na Barnabas-ta hairak-i, “Eikhoina Mapu Ibungogi wa sandoklamba saharsingda amuk hanna chattuna thajabasing adu karam touribage haibadu yenglusi.”
2c0f250037	Barnabas-na John Mark-pu makhoiga loinana puba pamlammi
2c0f2600a9	adubu mahakna thabak loiba phaoba makhoiga leiminnadana mahakna Pamphylia-da makhoibu thadoklamlaga hankhiba maramna Paul-nadi mahak puba haibasi chumde haina khallammi.
2c0f27006b	Kanna yetnaba thorakpadagi makhoi ani khainarammi: Barnabas-na Mark-pu puduna Cyprus-ta hi tongduna chatkhi
2c0f280068	adubu thajabasingna makhoibu Mapu Ibungogi thoujalda sinnabiraga Paul-na Silas-pu khallaga chatkhirammi.
2c0f29004f	Mahakna Syria amadi Cilicia phaoduna chatlaga singlupsingbu panggal happirammi.
2c100100a0	Paul-na Derbe amadi Lystra-da chatlammi, mapham aduda Timothy kouba tung-inba ama leirammi. Mahakki mamadi thajabi Jihudi oirammi aduga mahakki mapana Greek-ni.
2c1002004f	Lystra amadi Iconium-da leiba thajabasingna mahakki maramda phajana hainarammi.
2c100300a2	Paul-na Timothy-bu puduna chatpa pamlammi maram asina mahakpu un kaklammi maramdi maphamsing aduda leiba Jihudi pumnamakna mahakki mapa Greek-ni haiba khanglammi.
2c100400bd	Adudagi makhoina sahar amadagi sahar amada chattuna Jerusalem-da Pakhonchatpasing amadi ahal lamansingna lepkhiba warepsing adu thajabasingda hairammi amadi madu ngaknaba makhoida hairammi.
2c1005005d	Maram aduna singlupsingna thajabada kankhatlammi amasung numit khudinggi masing hen-gatlammi.
2c10060077	Asia-gi lamda Pao sandokpa Thawai Asengbana thingbagi maramna makhoina Phrygia amadi Galatia-gi lam phaoduna chatlammi.
2c10070082	Mysia-gi ngamkhei yourabada makhoina Bithynia-gi lamda changnaba hotnarammi adubu Jisugi Thawaina makhoibu maduda changba yaramde.
2c10080037	Maram aduna makhoina Mysia phaoraga Troas-ta chatlammi.
2c1009009a	Aduga ahing aduda Macedonia-gi nupa amana leptuna mangonda “Macedonia-da lakpiduna eikhoibu pangbiyu” haina haijaba amagi uhanbiba ama Paul-na urammi.
2c100a00b5	Uhanbiba adu Paul-na ubaga, Macedonia-da khongsannaba eikhoi sem sarammi maramdi mapham adugi misingda Aphaba Pao sandoknaba Tengban Mapuna eikhoibu koubire haina eikhoina leplammi.
2c100b0066	Eikhoina hi tongduna Troas-tagi Samothrace-ta chatlammi aduga mathanggi numitta Neapolis-ta chatlammi.
2c100c00a8	Aduga mapham adudagi eikhoina Macedonia-gi athoiba sahar ama oiriba amasung Rome-na loi chanba Philippi saharda chatlammi. Mapham aduda eikhoi numit kayanimuk leirammi.
2c100d0102	Potthaba numitta eikhoina sahar adugi thongjao mapanda thoklaga turel torban amada chatlammi, mapham aduda Jihudisingna pullaga haijanaba mapham ama leiramgani haina eikhoina khallammi. Aduga eikhoina phamtharabada tillamba nupising aduda wari saba hourammi.
2c100e00e3	Eikhoina haiba taribising adugi manungda Thyatira-dagi manggra machugi phi lalonbi Lydia koubi Tengban Mapubu ningjabi nupi ama yaorammi. Paul-na hairiba adu pukning changna tananaba mahakki thamoi Mapu Ibungona hangdokpirammi.
2c100f00e6	Mahak amadi mahakki imung manunggi misingbu baptize touraba matungda mahakna eikhoida hairak-i, “Eibu Mapu Ibungobu thajabini haina nakhoina khanbirabadi eigi yumda lakpiduna leibiyu.” Asumna mahakna eikhoida kanna haijarammi.
2c101000bf	Nongma eikhoina haijanaba mapham aduda chatlingeida phattaba thawai changbi minai leisabi ama eikhoina thengnare. Mahakna laibao phaobagi mapanna mahakki mapusinggidamak sel yamna tanbirammi.
2c101100ad	Leisabi asina Paul amadi eikhoigi itung illaga laorak-i, “Karamna kanbiba phanggani haina nakhoida laothokliba mising asi Wangthoiraba Tengban Mapu mahakki manaisingni.”
2c101200f7	Asumna mahakna numit kayamarum chattharammi. Akonbada Paul-na yamna nungaitaduna onsillaklaga thawai aduda hairak-i, “Jisu Christtagi mingda mangondagi thokkhinaba eina nangonda yathang piri!” Khudak aduda thawai adu nupi adudagi thokkhirammi.
2c101300bd	Mahakki mapusing aduna makhoigi sel tanbagi khudongchaba adu mangkhre haiba khanglabada makhoina Paul amadi Silas-pu pharaga angambasinggi manak tanna keithel manungda chingduna puraklammi.
2c10140085	Makhoina wayel mapusinggi mangda makhoibu puraklaga hairak-i, “Mising asi Jihudisingni makhoina eikhoigi sahar asi irang langhalle.
2c1015007e	Eikhoigi wayelda kaiba chatnabising makhoina tambi; eikhoi Rome-gi mi ama oina chatnabising adu louba nattraga ngakpa yade.”
2c10160093	Aduga miyam adusu yaona Paul amadi Silas-ki maiyokta houraklammi. Maduda wayel mapusing aduna makhoi anigi maphi segairaga phunaba yathang pirammi.
2c1017008b	Makhoibu tamthina phuraba matungda keisumsangda thamjillammi aduga keisumsang panaba aduda makhoibu cheksinna ngak sennaba yathang pirammi.
2c10180098	Yathang asi phanglabada keisumsang panaba aduna makhoibu keisumsanggi manung thangba ka aduda thamlammi aduga makhoigi makhong adu kurao hang challammi.
2c10190083	Ahing nongyai aduwaida Paul amadi Silas-na Tengban Mapuda haijarammi amadi thagat isei saklammi madu atei phadoksing aduna tarammi.
2c101a00af	Khanghoudana kanna yuhar haraktuna keisumsang adugi yumpham adu nikkhi. Khudakta keisumsang adugi thong pumnamak hangdoklammi aduga phadok pumnamakki yotlising adu nanthokkhi.
2c101b00dc	Keisumsang panaba aduna tumbadagi hougatlakkhi aduga keisumsanggi thongsing adu hangdokpa ubada phadoksing nanthokkhre haina mahakna khallammi. Maram aduna mahak masa mathanta sijanaba mahakna mahakki thangsang satlammi.
2c101c006f	Adubu Paul-na khonjel wangna laorak-i, “Nasa nathantabu manghanjaganu! Eikhoi pumnamak mapham asida leiri!”
2c101d0083	Keisumsang panaba aduna mei puraknaba kouraga mahakna chensillaklammi aduga kibana nikladuna Paul amadi Silas-ki mangda tutharammi.
2c101e0071	Adudagi mahakna makhoibu mapanda puthoklaga hairak-i, “Ibungokhoi, kanbiba phangnaba ei kari toujaba tabage?”
2c101f0071	Maduda makhoina khumlak-i, “Ibungo Jisubu thajou aduga nahak amadi nahakki imung manungna kanbiba phanggani.”
2c10200067	Adudagi makhoina Mapu Ibungogi wahei adu mahak amadi mahakki imungda leiminnaba pumnamakta sandoklammi.
2c102100bb	Ahing adugi pungpham adumaktada keisumsang panaba aduna makhoibu puraga makhoigi asok apansing adu chamthokpirammi aduga khudakta mahak amadi mahakki imunggi mi pumnamak baptize lourammi.
2c102200bc	Adudagi mahakna Paul amadi Silas-pu mahakki yumda pusillaga makhoida chana thaknaba pirammi. Tengban Mapubu thajabagi maramna mahak amadi mahakki imung manung pumnamak haraobana thallammi.
2c1023008d	Nongngallaklabada wayel mapusing aduna phamnaibasing tharaktuna keisumsang panaba aduda yathang piduna hairak-i. “Mising adu thadokkhro.”
2c102400b0	Maram aduna keisumsang panaba aduna Paul-da hairk-i, “Wayel mapusing aduna nahak amadi Silas-pu thadoknaba yathang pirakle. Houjikti chatpikhiba yarani, ingthana lengbiro.”
2c1025010d	Adubu phamnaibasing aduda Paul-na hairak-i, “Wayen toudana Rome-gi mi oiba eikhoibu miyam mamangda phuraga keisumsangda thamjinbire aduga houjikna makhoina eikhoibu lonna thadokpa pamlibra? Madu khak yaroi! Makhoi masamak mapham asida laktuna eikhoibu thindoksanu.”
2c10260094	Phamnaibasing aduna waphamsing asi wayel mapusing aduda tamlure maduda makhoina Paul amadi Silas asi Rome-gi mini haiba tabada makhoi yamna kirammi.
2c10270096	Maram aduna makhoina chattuna makhoida nonjarammi aduga makhoina keisumsangdagi makhoibu puthokle aduga sahar adu thadoktuna chatpikhinaba haijarammi.
2c102800a9	Paul amadi Silas-na keisumsang adudagi thoraklaga Lydia-gi yumda chatlammi. Mapham aduda thajabasing unaraga makhoida pukning thougatpa wasing haibiramlaga chatkhirammi.
2c1101007c	Paul amadi Silas-na Amphipolis amadi Apollonia phaoduna chatlaga Thessalonica-da lakle, mapham aduda synagogue ama leirammi.
2c11020091	Mahakki hounabi matung inna Paul-na synagogue aduda chatlammi. Potthaba numit ahumlak mapham aduda mahakna mising aduga Mapugi puyadagi neinaduna
2c110300a7	Christtadi awaba khangba tai amadi sibadagi hinggatpa tai haiba adu sandokna taktuna utlammi. Mahakna hairak-i, “Eina nakhoida sandokliba Jisu asi Christta aduni.”
2c11040098	Jihudisinggi maraktagi khara aduga Tengban Mapubu kina chatchaba Greek-ki mi mayam amaga athoiba nupi mayam amagana thajaduna Paul amadi Silas-ka pulle.
2c110500ea	Adubu Jihudising kharana kalakpadagi phattaba mi khara lambidagi khomjillaga kangbu ama semduna sahar adu irang houhalle. Aduga makhoina Paul amadi Silas-pu miyam mamangda puthoknaba Jason kouba nupa asigi yumda makhoina thomjinlammi.
2c110600d6	Adubu makhoina makhoibu phangdrabada, makhoina Jason amadi thajaba mioi khara chingduna sahar adugi angambasinggi mamangda puraklaga laorak-i, “Taibangpanbu mathak makha olhalliba mising asi mapham asidasu lakle,
2c110700a2	aduga Jason-na makhoibu mahakki yumda taramna oktuna thamle. Jisu kouba atoppa ningthou ama lei haiduna makhoi pumnamakna Caesar-gi wayel yathangsing thugaire.”
2c1108004c	Waheising asi tabada miyam amadi sahar adugi angambasing adu irang houhalle.
2c11090051	Adudagi angambasing aduna Jason amasung ateising adu jamin pihallaga thadoklammi.
2c110a007d	Ahing hek oibaga thajabasingna Paul amadi Silas-pu Berea-da tharammi. Makhoina mapham aduda thungbaga synagogue-ta chatlammi.
2c110b00dc	Thessalonica-da leiba misingdagidi mapham aduda leiba misingna henna wakhal chao-i. Makhoina pao adu yamna khourangna tai aduga Paul-na hairiba adu chumbra haibadu numit khudinggi Mapugi puya neinaduna kupna thijillammi.
2c110c0066	Greek-ki masak naiba nupi kaya ama amadi Greek-ki nupa kaya amasu yaona makhoi mayam amana thajarammi.
2c110d00a8	Adubu Paul-na Berea-dasu Tengban Mapugi wa sandokle haiba Thessalonica-da leiba Jihudisingna tabada makhoina mapham aduda laktuna miyambu thoujinduna irang houhallammi.
2c110e006e	Thajabasing aduna Paul-bu khudakta Ipak mapan tanna thakhre adubu Silas amadi Timothy-di Berea-da leihourammi.
