2800000007	Matthew
2c0f0700ce	And after much debate, Peter rose up, and said unto them, Brethren, ye know that a good while ago, God, who was among us, chose that the Gentiles should hear by my mouth the word of the gospel, and believe.
2c0f08006c	And God who knoweth the heart, bare witness to them, giving them the holy Spirit, as He had done also to us:
2c0f090052	and made no difference between us and them, having purified their hearts by faith.
2c0f0a0087	Now therefore why do ye tempt God, in imposing a yoke on the neck of the disciples, which neither our fathers nor we were able to bear?
2c0f0b0069	But we believe that we shall be saved through the grace of the Lord Jesus Christ, in like manner as they.
2c0f0c0098	And all the multitude kept silence, and gave attention to Barnabas and Paul, relating what signs and wonders God had wrought among the Gentiles by them.
2c0f0d0054	And after they had done speaking, James rose up and said, Brethren, hearken unto me.
2c0f0e0067	---Simeon hath related, how God at first condescended to take out of the Gentiles a people to his name.
2c0f0f002c	And to this agree the words of the prophets,
2c0f100099	as it is written, "After this will I return, and rebuild the tabernacle of David, which is fallen down; and I will repair its ruins, and set it up again.
2c0f110089	That the rest of mankind may seek the Lord, even all the nations, upon whom my name is called, saith the Lord who doth all these things."
2c0f120045	Now all his works are known unto God from the beginning of the world:
2c0f130074	wherefore my advice is, not to trouble those who from among the Gentiles are converted to God; but to write to them,
2c0f140071	that they abstain from the pollutions of idols, and from fornication, and from what is strangled, and from blood.
2c0f150081	For Moses hath had from ancient times those that preach him in every city, and is still read in the synagogues every sabbath-day.
2c0f1600e3	Then it seemed good to the apostles, and elders, and the whole church, to send men chose from among themselves to Antioch along with Paul and Barnabas; namely, Judas sirnamed Barsabas, and Silas; leading men among the brethren:
2c0f1700a8	and they wrote by their hand, as follows, The apostles and elders and brethren here to the Gentile brethren which are in Antioch, and Syria, and Cilicia, send greeting.
2c0f1800cf	Forasmuch as we have heard, that some who went out from us, have troubled you by their discourses, unsettling your minds, saying, ye must be circumcised, and keep the law; to whom we gave no such commission;
2c0f190080	it seemed good to us, being assembled with one accord, to send chosen men unto you, with our beloved brethren Barnabas and Paul,
2c0f1a0043	who have exposed their lives for the name of our Lord Jesus Christ.
2c0f1b0064	We have therefore sent with them Judas and Silas, to tell you the same things also by word of mouth.
2c0f1c0071	For it seemed good to the holy Spirit, and so to us, to lay no more burthen upon you than these necessary things.
2c0f1d00ac	That ye abstain from meats offered to idols, and from blood, and from what has been strangled, and from fornication: from which ye will do well to keep yourselves. Farewel.
2c0f1e0071	Being thus dispatched they came to Antioch, and when they had assembled the brethren, they delivered the epistle.
2c0f1f0047	And when they had read it, they rejoiced at the consolation it brought.
2c0f20006e	And Judas and Silas being prophets also themselves, exhorted and established: the brethren by many discourses.
2c0f210056	And after some time, they were dismissed with peace from the brethren to the apostles.
2c0f220058	But it seemed good to Silas to continue there: Paul also and Barnabas stayed at Antioch,
2c0f230048	teaching and preaching, with many others likewise, the word of the Lord.
2c0f2400a1	And after some days Paul said to Barnabas, Let us return and visit our brethren in every city, where we have preached the word of the Lord, and see how they are.
2c0f250044	And Barnabas proposed to take with them John, who was surnamed Mark.
2c0f260074	But Paul did not think proper to take him with them, who left them in Pamphylia, and went not with them to the work.
2c0f270096	And there was a sharp dispute, so that they separated from each other; and Barnabas took Mark and sailed to Cyprus: but Paul chose Silas and departed,
2c0f280026	being recommended to the grace of God.
2c0f29003e	And he went through Syria and Cilicia confirming the churches.
2c10010097	Then he came to Derbe and Lystra: and behold there was a certain disciple there, named Timothy, the son of a believing Jewess, but of a Grecian father.
2c1002003d	Who was well spoken of by the brethren at Lystra and Iconium:
2c100300b7	wherefore Paul was desirous that he should go forth with him, and took and circumcised him because of the Jews that were in those parts; for they all knew that his father was a Greek.
2c10040085	And as they passed through the cities, they delivered to them the decrees that had been made by the apostles and elders at Jerusalem.
2c10050051	And so the churches were established in the faith, and increased in number daily.
2c100600ab	And when they had passed through Phrygia and Galatia, being forbidden by the holy Spirit to preach the word in Asia, they came to Mysia, and endeavoured to go to Bithynia:
2c10070021	but the Spirit suffered them not.
2c10080030	So they passed by Mysia, and came down to Troas.
2c1009008c	And Paul saw a vision in the night, There stood a certain man of Macedonia, intreating him and saying, Come over into Macedonia and help us.
2c100a009c	And as soon as he had seen the vision, immediately we endeavoured to depart into Macedonia, concluding that the Lord called us to preach the gospel to them.
2c100b0070	Therefore we set sail from Troas, and came in a direct course to Samothracia, and the day following to Neapolis;
2c100c0088	and from thence to Philippi, which is the chief city of that part of Macedonia, and a Roman colony. And we staid some time in this city.
2c100d009f	And on the sabbath-day we went out of the city to a river-side, where there used to be prayer: and we sat down and preached to the women that resorted thither.
2c100e00b5	And a certain woman named Lydia, a purple-seller of the city of Thyatira, who worshipped God, heard us: whose heart the Lord opened to attend to the things that were spoken by Paul.
2c100f00b1	And when she was baptized and her family, she requested us, saying, If ye have judged me to be faithful to the Lord, come into my house, and lodge there. And she constrained us.
2c1010009a	Now as we were going to the place of prayer, there met us a young woman that had a spirit of divination, who brought her masters much gain by soothsaying.
2c10110080	She following Paul and us, cried out, saying, These men are the servants of the most high God, who shew us the way of salvation.
2c10120095	And this she did for many days. But Paul being grieved, turned and said to the spirit, I command thee in the name of Jesus Christ to come out of her.
2c101300b0	And he came out that instant. And when her masters saw, that the hope of their gain was gone, they seized on Paul and Silas, and dragged them into the court to the magistrates.
2c1014008c	And when they brought them to the governors, they said, These men cause great disturbance in our city, for they are Jews, and teach customs,
2c10150047	which it is not lawful for us to receive, nor practise, who are Romans.
2c1016007d	And the populace rose up together against them: and the officers stripped off their clothes, and ordered them to be scourged.
2c1017006f	And when they had given them many stripes, they cast them into prison, charging the jailor to keep them safely.
2c1018006b	Who having received such a charge, thrust them into the inner prison and fastened their feet in the stocks.
2c10190074	Now in the middle of the night Paul and Silas were praying and singing praises to God, and the prisoners heard them.
2c101a00ae	And on a sudden there was a great earthquake, so that the foundations of the prison were shaken; and immediately all the doors were opened, and every one's bonds were loosed.
2c101b0089	The jailor waking, and seeing the prison-doors open, drew his sword and was going to kill himself, thinking that the prisoners were fled.
2c101c0052	But Paul cried with a loud voice, saying, Do thyself no harm: for we are all here.
2c101d0060	Then he called for lights, and sprang in, and being in a tremor fell down before Paul and Silas:
2c101e0041	and bringing them out, he said, Sirs, what must I do to be saved?
2c101f005a	And they said, Believe on the Lord Jesus Christ, and thou shalt be saved, and thine house.
2c10200047	And they spake unto him the word of the Lord, and to all in his family.
2c1021007e	And he took them at that very time of the night, and bathed their stripes: and was baptized, he and all his immediately after.
2c10220077	And he brought them into his house, and spread a table for them, and rejoiced, believing in God with all his household.
2c10230053	And when it was the day the governors sent the serjeants, saying, Let those men go.
2c10240096	And the jailor told these words to Paul, saying, the governors have sent orders, that you should be discharged; now therefore depart, and go in peace.
2c102500c5	But Paul said unto them, They have publicly beaten us, uncondemned, and Romans, and cast us into prison, and do they now turn us out privately? No verily, let them come themselves and fetch us out.
2c10260074	And the serjeants reported these words to the governors: and they were afraid when they heard that they were Romans.
2c1027006a	And they came and intreated them, and when they had brought them out, they desired them to leave the city.
2c10280089	And when they were come out of the prison, they went into the house of Lydia: and seeing the brethren, they comforted them, and departed.
2c1101007e	Now when they had passed through Amphipolis and Apollonia, they came to Thessalonica, where there was a synagogue of the Jews.
2c11020077	And according to his custom Paul went in among them, and for three sabbath-days discoursed to them from the scriptures;
2c110300a1	opening them and shewing, that the Messiah was to suffer and rise again from the dead: and that this is the Christ even, Jesus, whom, said he, I preach unto you.
2c11040096	And some of them believed and joined themselves to Paul and Silas, and a great number of the devout Greeks, and of the women of distinction not a few.
2c110500eb	But the unbelieving Jews being filled with envy, collected some loose profligate fellows, and making a tumult set all the city in an uproar: and assaulting Jason's house, they sought for them in order to bring them out to the populace.
2c1106009a	But not finding them, they dragged Jason and some of the brethren to the rulers of the city, crying out, these men that have turned the world upside down,
2c11070099	are come hither also, and Jason has privately received them. And they all act contrary to the decrees of Cesar, saying, there is another king, one Jesus.
2c11080052	And they alarmed the people, and the rulers of the city upon hearing these things:
2c1109003c	but they taking security of Jason and the rest, let them go.
2c110a008f	And the brethren immediately sent away Paul and Silas by night to Berea: who, when they were come thither, went into the synagogue of the Jews.
2c110b00aa	These were more ingenuous than those at Thessalonica; for they received the word with all readiness of mind, searching the scriptures daily, whether these things were so.
2c110c0068	And therefore many of them believed: and of the Grecian women of quality, and of men likewise not a few.
2c110d0089	But when the Jews of Thessalonica knew that the word of God was preached by Paul at Berea, they came thither also, to stir up the people.
2c110e0063	Then the brethren immediately sent away Paul towards the sea: but Silas and Timothy remained there.
2c110f0094	And they that conducted Paul attended him to Athens: and receiving an order to Silas and Timothy, to come to him as soon as possible, they departed.
2c1110007e	Now while Paul was waiting for them at Athens, his Spirit was greatly moved, when he saw the city wholly given up to idolatry.
2c11110091	He therefore disputed in the synagogue with the Jews and other devout persons on the sabbath-day, and with whomsoever he met in public every day.
2c111200e2	But some of the Epicurean and Stoic philosophers encountered him; and some said, What would this babler say? and others, He seemeth to be a proclaimer of foreign deities: because he preached to them Jesus and the resurrection.
2c11130078	And they took and brought him to the Areopagus, and said, May we know what this new doctrine is, of which thou speakest?
2c1114005d	For thou bringest strange things to our ears; we would therefore know what these things mean.
2c11150085	(Now all the Athenians, and strangers sojourning among them, spent their time in nothing else, but to tell or to hear something new.)
2c11160080	Then Paul stood up in the midst of the Areopagus and said, Ye men of Athens, I perceive that you are indeed over-much religious:
2c111700c1	for as I was passing along, and looking at what ye worshipped, I found an altar on which there was inscribed, "To the unknown God." Whom therefore ye worship unknown, Him do I declare unto you.
2c1118007b	The God that made the world and all things therein, being lord of heaven and earth dwelleth not in temples made with hands:
2c11190072	nor is He served by the hands of men, as needing any thing: for He giveth to all life, and breath, and all things;
2c111a00b0	and hath made of one blood every nation of men to dwell upon all the face of the earth, having determined the seasons before-appointed them, and the bounds of their habitation;
2c111b0080	that they might seek the Lord, if possibly they might trace Him, and find Him: though indeed He is not far from every one of us.
2c111c006d	For in Him we live and move, and exist; as some also of your own poets have said, "For we his offspring are."
2c111d0092	Being then the offspring of God, we ought not to imagine that the Deity is like to gold, or silver, or stone, carved by the art and device of man.
2c111e006c	Wherefore though God overlooked the times of this ignorance, He now requireth all men every where to repent.
2c111f00c2	Because He hath fixed a day, in which He will judge the world in righteousness, by that man whom He hath appointed thereto; having given assurance of it to all men, by raising Him from the dead.
2c11200089	And when they heard of the resurrection of the dead, some laughed at it: and others said, We will hear thee again concerning this matter.
2c11210021	So Paul went out of the assembly.
2c11220084	Some however adhered to him, and believed: among whom was Dionysius the Areopagite, and a woman named Damaris, and others with them.
2c12010041	After these things Paul departed from Athens and came to Corinth.
2c120200d3	And finding there a certain Jew, named Aquila, a native of Pontus, who was lately come from Italy, with his wife Priscilla, (because Claudius Cesar had ordered all the Jews to depart from Rome,) he went to them;
2c1203005a	and as he was of the same trade, he staid and worked with them: for they were tent-makers.
2c12040059	And he discoursed in the synagogue every sabbath-day, and persuaded both Jews and Greeks.
2c12050087	And when Silas and Timothy came down from Macedonia, Paul was very urgent in spirit, testifying to the Jews that Jesus was the Messiah.
2c120600ad	But as they opposed and blasphemed, he shook his garment, and said unto them, Your blood be upon your own heads; I am clear of it: from henceforth I will go to the Gentiles.
2c12070080	And departing thence, he went to the house of one named Justus, who worshipped God, whose house was contiguous to the synagogue.
2c12080099	But Crispus the ruler of the synagogue believed on the Lord with all his house: and many of the Corinthians hearing the word believed, and were baptized.
2c1209005c	And the Lord said to Paul by a vision in the night, "Fear not, but speak: and be not silent:
2c120a006a	for I am with thee, and no man shall lay hands on thee to hurt thee; for I have much people in this city."
2c120b0048	And he staid a year and six months, teaching among them the word of God.
2c120c007c	But when Gallio was proconsul of Achaia, the Jews with one accord rose against Paul, and brought him to the seat of justice,
2c120d0046	saying, this fellow persuadeth men to worship God contrary to the law.
2c120e00ab	And when Paul was going to speak, Gallio said to the Jews, If it were indeed an act of injustice, or some wicked crime, it would be reasonable that I should bear with you.
2c120f007c	But if it be a question about words, and names, and your law, settle it yourselves; for I will be no judge of these matters.
2c1210002b	And he ordered them away from the tribunal.
2c1211009a	Then all the Greeks took Sosthenes the ruler of the synagogue, and beat him even before the tribunal: but Gallio did not concern himself about the matter.
2c121200d6	And after Paul had staid there yet a considerable time, he took leave of the brethren, and sailed from thence to Syria, and with him Priscilla and Aquila, after he had shaved his head at Cenchrea; for he had a vow.
2c12130086	And he came to Esphesus, and left them there: but before his departure he himself went into the synagogue, and reasoned with the Jews.
2c12140066	Though when they desired him to stay longer with them, he did not consent: but took his leave of them,
2c1215008c	saying, I must by all means keep the approaching feast at Jerusalem; but I will return to you again, God willing. So he sailed from Ephesus;
2c1216006b	and landing at Cesarea, went up to Jerusalem, and after he had saluted the church, he went down to Antioch.
2c12170091	And when he had spent some time there, he departed, and went in order through the country of Galatia and Phrygia strengthening all the disciples.
2c1218007e	Now there came to Ephesus a certain Jew named Apollos, an Alexandrian by birth, an eloquent man, and mighty in the scriptures.
2c121900a9	Who had been instructed in the way of our Lord; and being fervent in spirit, he spake and taught clearly the things of the Lord, though he knew only the baptism of John.
2c121a0097	And as he began to speak openly in the synagogue, Aquila and Priscilla heard him and took him home, and expounded to him the way of God more perfectly.
2c121b00bb	And as he was inclined to go into Achaia, the brethren wrote to the disciples exhorting them to receive him: who when he arrived, was very helpful to those who had believed through grace.
2c121c0069	For he disputed vehemently with the Jews in public, proving by the scriptures, that Jesus was the Christ.
2c1301007a	Now it came to pass while Apollos was at Corinth, that Paul having passed through the upper parts of Asia came to Ephesus:
2c130200cb	and finding some disciples there, he said unto them, Have ye received the holy Spirit since ye embraced the faith? And they said unto him, Nay, we had not even heard whether the holy Spirit be yet given.
2c13030060	And he said unto them, Into what then were ye baptized? And they said, Into the baptism of John.
2c130400ad	Then said Paul, John indeed baptized with the baptism of repentance, telling the people, that they should believe in Him that was coming after him, that is, in Christ Jesus.
2c1305004b	And when they heard this, they were baptized in the name of the Lord Jesus.
2c13060096	And as Paul laid his hands on them, the holy Spirit came upon them; and they spake with tongues, and prophesied. And the men were in all about twelve.
2c1307001f	And he went into the synagogue,
2c13080085	and spake boldly, disputing with them for the space of three months, and persuading them of the things concerning the kingdom of God.
2c130900cc	But as some were hardened and refractory, speaking evil of the way of life before the multitude, he departed from them, and took away the disciples with him, disputing daily in the school of one Tyrannus.
2c130a007b	And this he did for two years; so that all the inhabitants of Asia, both Jews and Greeks, heard the word of the Lord Jesus.
2c130b003c	And God wrought extraordinary miracles by the hands of Paul:
2c130c008b	so that even handkerchiefs or aprons were brought from his body to the sick, and the diseases lest them, and evil spirits went out of them.
2c130d00b5	Then some of the vagabond Jews, exorcists, took upon them to name the name of the Lord Jesus over those that had evil spirits, saying, "We adjure you by Jesus, whom Paul preacheth."
2c130e0045	Now there were seven sons of one Sceva a Jewish priest, who did this.
2c130f0055	But the evil spirit answered and said, Jesus I know, and Paul I know, but who are ye?
2c1310009f	And the man in whom the evil spirit was, leapt upon them, and mastered them, and prevailed against them, so that they fled out of that house naked and wounded.
2c13110093	And this became known to all, both Jews and Greeks, that dwelt at Ephesus; and fear fell on them all, and the name of the Lord Jesus was magnified.
2c13120054	And many of them that believed came confessing and declaring their former practices.
2c131300c8	And a great number of those that had used inquisitive arts, brought the books, and burned them before them all: and they computed the price of them, and found it to be fifty thousand pieces of silver.
2c1314003a	So mightily did the word of the Lord increase and prevail.
2c1315009d	After these things, Paul purposed in spirit to pass through Macedonia and Achaia, and go to Jerusalem, saying, After I have been there, I must also see Rome.
2c1316007b	So he sent into Macedonia two of those that ministred to him, Timothy and Erastus, but he himself stayed some time in Asia.
2c13170053	Now there happened at that time no small disturbance about the way which he taught.
2c1318008b	For one Demetrius, a silver-smith, who made silver models of Diana's temple, brought no small gain to the artificers: whom he got together,
2c13190083	and with them the workmen they employed about such things, and said, My friends, ye know that by this employment we get our wealth.
2c131a00b1	And ye see and hear, that not only at Ephesus, but in almost all Asia, this Paul hath persuaded and perverted many people, saying, that they are no gods which are made by hands.
2c131b00f1	So that we are not only in danger of this, that the business we follow will come to nothing; but also that the temple of the great goddess Diana will be despised; and her magnificence destroyed, whom all Asia and the whole world worshippeth.
2c131c0061	Hearing this and being filled with rage, they cried out, saying, Great is Diana of the Ephesians.
2c131d00b6	And the whole city was filled with confusion: and they rushed with one accord into the theatre, dragging with them Gaius and Aristarchus two Macedonians, fellow-travellers with Paul.
2c131e0052	And when Paul would have gone in unto the people, the disciples would not let him.
2c131f007f	And some also of the chief men of Asia, being his friends, sent to him and desired him not to venture himself into the theatre.
2c13200094	Some therefore cried one thing, and some another; for the assembly was confused, and the greater part did not know for what they were come together.
2c132100a0	And they brought Alexander forward out of the multitude, the Jews urging him on. And Alexander beckoning with the hand, would have made a defence to the people.
2c1322007d	But when they knew that he was a Jew, they all cried out with one voice, for near two hours, Great is Diana of the Ephesians.
2c132300f6	And when the Secretary had appeased the multitude, he said, Ye men of Ephesus, what man is there who doth not know that the city of the Ephesians is devoted to the service of the great goddess Diana, and of the image which fell down from Jupiter?
2c1324006c	Since therefore these things are incontestible, ye ought to be quiet and composed, and to do nothing rashly.
2c1325006a	For ye have brought these men hither, who are neither robbers of temples, nor blasphemers of your goddess.
2c132600bc	If Demetrius therefore, and the artificers that are with him, have a charge against any one, the law-courts are open, and there are Roman proconsuls likewise: let them implead one another.
2c1327005e	But if ye are enquiring any thing about other matters, let it be decided in a lawful assembly:
2c1328009a	for we are in danger of being charged with sedition for what has happened this day, there being no cause by which we can give a reason for this concourse.
2c1329003d	And when he had said these things, he dismissed the assembly.
2c1401007b	And after the tumult was over, Paul sent for the disciples to him, and having embraced them, departed to go into Macedonia.
2c1402005c	And having passed through those parts, and given them much exhortation, he came into Greece.
2c14030096	And when he had spent three months there, the Jews having laid wait for him as he was going to embark for Syria, he determined to return by Macedonia.
2c1404009c	And there accompanied him to Asia, Sopater the Berean, and of the Thessalonians Aristarchus and Secundus, and Gaius of Derbe, and Timothy: and the Asiatics,
2c14050043	Tychicus and Trophimus, who went before and stayed for us at Troas.
2c14060082	And after the days of unleavened bread we sailed from Philippi, and came to them at Troas in five days, where we spent seven days.
2c140700c7	And upon the first day of the week, when the disciples were assembled together to break bread, Paul being about to depart on the morrow, preached unto them, and continued his discourse till midnight.
2c14080046	And there were many lamps in the upper room where they were assembled.
2c140900b8	And a young man named Eutychus, who sat in a window, falling into a deep sleep, as Paul was discoursing for a long time, sunk down and fell from the third story, and was taken up dead.
2c140a006b	And Paul went down and leaned over him, and took him up and said, Be not disturbed; for his life is in him.
2c140b008b	Then he went up again, and having broken bread and eaten, and conversed with them a considerable time, even till break of day, he departed.
2c140c0049	And they brought in the young man alive, and were not a little comforted.
2c140d008b	But we went before to the ship, and sailed to Assos, being there to take in Paul: for so he had appointed, designing himself to go on foot.
2c140e004a	And as soon as he joined us at Assos, we took him in and came to Mitylene.
2c140f00a9	And sailing from thence we came the next day over against Chios; and the day following we arrived at Samos, and stopping at Trogyllium, we came the day after to Miletus.
2c141000a6	For Paul had determined to sail by Ephesus, that he might not spend time in Asia: for he endeavoured, if it were possible, to be at Jerusalem on the day of Pentecost.
2c14110049	But he sent from Miletus to Ephesus, and called the elders of the church.
2c14120095	And when they were come to him, he said unto them, Ye know in what manner I behaved among you all the time, from the first day that I came into Asia.
2c1413006a	Serving the Lord with all humility, and many tears, and trials which befel me by the ambushes of the Jews.
2c1414007f	And how I with-held nothing that was useful, but have declared it to you, and have taught you publicly and from house to house:
2c14150063	testifying both to the Jews and Greeks, repentance towards God, and faith in our Lord Jesus Christ.
2c1416006f	And now, being constrained by the spirit, behold I am going to Jerusalem, not knowing what will befal me there:
2c14170058	save that the holy Spirit testifieth in every city, that bonds and afflictions await me.
2c141800ce	But none of these things move me, nor do I account my life dear, so that I may finish my course with joy, and the ministry which I have received of the Lord Jesus, to testify the gospel of the grace of God.
2c14190072	And now behold I know that ye all, among whom I have gone preaching the kingdom of God, shall see my face no more.
2c141a0054	Wherefore I call you to witness this day, that I am clear from the blood of all men.
2c141b0041	For I have not failed to declare unto you all the counsel of God.
2c141c00af	Take heed therefore to yourselves, and to all the flock, in which the holy Spirit hath appointed you bishops, to feed the church of God, which He purchased with his own blood.
2c141d0068	For I know this, that after my departure grievous wolves will enter in among you, not sparing the flock.
2c141e0066	And from among yourselves shall men arise, speaking perverse things to draw away disciples after them.
2c141f007d	Watch therefore, remembering that for the space of three years I ceased not by night and by day to warn every one with tears.
2c142000a3	And now, my brethren, I recommend you to God, and to the word of his grace: who is able to edify you, and to give you an inheritance among all that are sanctified.
2c14210034	I have coveted no one's silver, or gold, or apparel:
2c14220069	and ye yourselves know that these hands have ministred to my necessities, and to those that were with me.
2c142300ba	I have shewed you in all things, that by labouring thus ye ought to support the infirm; and to remember the words of the Lord Jesus, who said, It is more blessed to give than to receive.
2c1424004d	And when he had said these things, he kneeled down, and prayed with them all.
2c1425007a	And they were all much grieved, and fell on Paul's neck, and kissed him: sorrowing most of all at the word which he spake,
2c1426004c	that they should see his face no more. And they accompanied him to the ship.
2c15010095	Now as soon as we had parted from them, and set sail, we came in a strait course to Coos, and the day following to Rhodes, and from thence to Patara.
2c1502005e	And finding a ship there, which was passing over to Phenicia, we went aboard it, and set sail.
2c15030089	And coming in fight of Cyprus, we left it on the left hand, and sailed to Syria, and came down to Tyre: for there the ship was to unlade.
2c15040077	And we stayed there seven days; having met with some disciples: who told Paul by the Spirit, not to go up to Jerusalem.
2c150500c6	But when we had completed these days, we departed and went our way, all of them attending us with their wives and children, till we were out of the city: and we kneeled down on the shore and prayed.
2c15060054	And having taken leave of each other, we went into the ship, and they returned home.
2c15070072	And we finishing our voyage, came down from Tyre to Ptolemais, and saluting the brethren stayed with them one day.
2c150800c9	On the morrow Paul and those that were with him departed from Ptolemais, and came to Cesarea; and entering into the house of Philip the evangelist, who was one of the seven deacons, we stayed with him.
2c1509003a	And he had four daughters virgins, that were prophetesses.
2c150a005e	And as we abode there several days, there came down from Judea a certain prophet named Agabus:
2c150b00f0	and he came to us, and taking up Paul's girdle, and binding his own hands and feet, he said, Thus saith the holy Spirit, So shall the Jews at Jerusalem bind the man whose girdle this is, and shall deliver him into the hands of the Gentiles.
2c150c0067	And when we heard these things, both we and those of the place intreated him not to go up to Jerusalem.
2c150d00a4	But Paul answered, What do ye mean, weeping and breaking my heart? for I am ready not only to be bound, but also to die at Jerusalem for the name of the Lord Jesus.
2c150e0052	And as he would not be persuaded, we ceased, saying, The will of the Lord be done.
2c150f0052	And after these days were expired, we packed up our things, and went to Jerusalem.
2c15100094	And there went also with us from Cesarea some of the disciples, who brought us to one Mnason a Cyprian, an old disciple, with whom we were to lodge.
2c15110046	And when we were come to Jerusalem, the brethren received us with joy.
2c15120050	And the next day Paul went in with us to James: and all the elders were present.
2c15130081	And when he had saluted them, he gave a particular narrative of the things which God had done among the Gentiles by his ministry.
2c151400ae	And when they heard it, they glorified the Lord, and said to him, Thou seest, brother, how many myriads there are of the believing Jews, and they are all zealous for the law.
2c151500c4	And they have heard of thee, that thou teachest all the Jews, who are among the Gentiles, to forsake the law of Moses, telling them not to circumcise their children, nor to walk after our customs.
2c1516006a	What then is to be done? The people must necessarily meet together; for they will hear that thou art come.
2c15170084	Do this therefore, which we advise thee. Here are four men with us, that have a vow upon them: take these and be purified with them,
2c151800b8	and join in their expences, that they may shave their head: and that all may know, that there is nothing in what they have heard of thee; but thou thyself walkest according to the law.
2c151900e2	But as to the believing Gentiles, we have written and determined, that they need observe no such thing; only to keep themselves from what is offered to idols, and from blood, and from any thing strangled, and from fornication.
2c151a00cd	Then Paul took the men, and the next day being purified with them entered into the temple to signify the accomplishment of the days of purification till an offering should be offered for every one of them.
2c151b00b9	But when the seven days were near ended, the Jews that came from Asia seeing him in the temple, raised a tumult among the people, and laid hands on him, crying out, Men of Israel, help:
2c151c00c8	this is the man that teaches all men every where against the people of the Jews, and the law, and this sacred place? and besides, hath brought Greeks too into the temple, and polluted this holy place.
2c151d007b	(For they had before seen Trophimus the Ephesian in the city with him, whom they thought Paul had brought into the temple.)
2c151e00aa	And the whole city was moved, and there was a concourse of the people: and they laid hold on Paul, and dragged him out of the temple; and immediately the gates were shut.
2c151f0074	And as they were going to kill him, a report came to the tribune of the cohort, that all Jerusalem was in an uproar:
2c15200091	who immediately took soldiers and centurions, and ran down to them. And when they saw the chiliarch and the soldiers, they left off beating Paul.
2c15210090	Then the commanding officer came near and took him, and ordered him to be bound with two chains; and inquired, who he was, and what he had done.
2c152200a3	But some in the croud bawled out one thing and some another: and as he could not know the certainty for the tumult, he commanded him to be carried into the castle.
2c1523006a	And when he was upon the stairs, he was even borne by the soldiers, because of the violence of the people.
2c15240035	For the multitude followed crying out, Away with him.
2c15250097	And as Paul was going to be led into the castle, he said to the tribune, May I be allowed to speak a word to thee? And he said, Canst thou speak Greek?
2c1526007f	Art not thou that Egyptian, who before this madest a sedition, and didst lead out into the wilderness four thousand murtherers?
2c15270092	But Paul said, I am indeed a Jew, a man of Tarsus in Cilicia, a citizen of no mean city: and I beg thou wouldest permit me to speak to the people.
2c152800b5	And when he gave him leave, Paul standing on the stairs made a sign with the hand to the people: and there being a great silence made, He spake to them in the Hebrew tongue, saying,
2c16010032	Brethren, and Fathers, hear now my apology to you,
2c16020076	---(and when they heard that he spake to them in the Hebrew dialect, they the more readily kept silence, and he said,)
2c160300c3	---I am indeed a Jew, born at Tarsus in Cilicia, but educated in this city at the feet of Gamaliel, accurately instructed in the law of our fathers, being zealous for God, as ye all are this day.
2c16040072	And I persecuted those of this persuasion even unto death, binding and delivering into prisons both men and women.
2c160500c2	As the high priest is my witness, and all the elders: from whom I received letters to our brethren, and went to Damascus to bring those also, that were there, bound to Jerusalem, to be punished.
2c16060095	And it came to pass that as I was on my journey and drew nigh to Damascus, about mid-day, on a sudden a great light from heaven shone round about me:
2c16070060	and I fell to the ground, and heard a voice saying unto me, Saul, Saul, why persecutest thou me?
2c16080067	And I answered, Who art thou, Lord? And He said unto me, I am Jesus of Nazareth, whom thou persecutest.
2c1609007e	And they that were with me saw the light indeed, and were affrighted; but they did not hear the voice of Him that spake to me.
2c160a00b5	And I said, Lord, what shall I do? And the Lord said unto me, Arise, and go on to Damascus, and there it shall be told thee concerning all things which are appointed for thee to do.
2c160b0082	And as I could not see by reason of the glory of that light, being led by the hand by those that were with me, I came to Damascus.
2c160c006b	And one Ananias, a devout observer of the law, who had a good character from all the Jews that dwelt there,
2c160d0063	came to me, and stood by me, and said, Brother Saul, look up: and I immediately looked up upon him.
2c160e008d	And he said, The God of our Fathers hath before appointed thee to know his will, and to see the just One, and to hear a voice from his mouth.
2c160f004d	For thou shalt be his witness unto all men, of what thou hast seen and heard.
2c16100072	And now why shouldst thou delay? Arise and be baptized, and wash away thy sins, calling upon the name of the Lord.
2c16110057	And when I was returned to Jerusalem, and was praying in the temple, I was in a trance.
2c16120080	And I saw Him saying unto me, Make haste and go quickly out of Jerusalem; for they will not receive thy testimony concerning me.
2c16130073	And I said, Lord, they themselves know that I imprisoned and scourged in the synagogues them that believed on Thee.
2c1614008a	And when the blood of thy martyr Stephen was shed, I also stood by and consented to his death, and kept the clothes of them that slew him.
2c16150052	But he said unto me, Go away; for I will send thee far hence unto the Gentiles.---
2c1616009a	And they heard him to this word, and then they exalted their voice, saying, Away with such a fellow from the earth; for it is not fit that he should live.
2c1617005f	And as they were bawling out, and throwing off their clothes, and casting up dust into the air,
2c161800b2	the tribune commanded him to be brought into the castle, and ordered him to be put to the question by scourging; that he might know for what reason they so cried out against him.
2c16190096	And as they were binding him with thongs, Paul said to the centurion that stood by, Is it lawful for you to scourge a man who is a Roman, uncondemned?
2c161a007f	And the centurion hearing this, went and told the tribune, saying, Consider what thou art about to do; for this man is a Roman.
2c161b0053	Then the tribune came and said to him, Tell me, art thou a Roman? And he said, Yes.
