2800000007	Matthew
290c17009d	Igina, noan raaenin na manimae repwene menaw sefaaen, iyo me neeiir epwe pwiuniuwaeni rhooapwut we? Pwe igiwe rhooawe fiusiuman nge re pwiuniuwaeni niewe.”
290c180092	Jesus a paniuwaeniir pwe, “Aaemi oaw mwaerhei me igeei! Nge oaw giuneei faaen? Pwe iga oawse giuneei Pwapwior we e Santus aere aaen Deus mamaaw.
290c19007c	Pwe oate rhooa mae repwe menaw sefaaen, nge repwene aeffitaeg ngaeniir rhag angkenusun naaeng, pwe resoapw pwiuppwiuniuw no.
290c1a011a	Igina, reen manimae aar repwe menaw sefaaen: oawsaaen aeraegi mwo me noan Pwapwior kkewe foatogiaen Moses wunuunun waniwan we e ppwunuwow aengaet me noan? Iginaan minne e foatogi me ee aaen Deus aengaeni Moses pwe, ‘Ngaang aaen Abraham Deus, aaen Isaac Deus me aaen Jacob Deus.’
290c1b0066	Iiy aar Deus rhooawe re menaw, nge saapw aar rhooawe ra maenoa. Aaemi oawwa igin mwaerhei me igeei.”
290c1c00e8	Erhai sinsein anniug eno igiwe nge e rongorong meeta kkewe re iyaekkepesa. E giuneei pwe egacch paniuwaen kkepas aeiineo we aar me reen Jesus, iwe a itto reen pwe epwe aeiineow: “Ifa anniug e oarosaen taegias meneiin oanongaen?”
290c1d0096	Jesus a paniuwaeni pwe, “Ieen minne oarosaen taegias me neeiin, ‘Wopwe aiussaening Israel! Soamwoon na aarh Deus ina iiy rhag minne aarh Soamwoon.
290c1e009f	Wopwe aerhaengi Soamwoon na oamw Deus reen oanongaen nee tipoamw, reen oanongaen ngeoniumw, reen oanongaen oamw niunniuwaen pwan reen oanongaen maemaewoamw.’
290c1f00be	Nge oaruwowwaen anniug epwan igin taegias nge, ‘Wopwe aerhaengiir rhooan weni oaromw taeppen rhag oamw sipegin aerhaengi oanongoamw.’ Esooar eew anniug e e taegias saengi ikka ruwowu.”
290c2000a4	Sinsein anniug we a aengaeni Jesus pwe, “E mwamwaai, sinsei! Egin nnet meeta mwu wa faer aepesa, pwe Soamwoon rhag minne Deus, nge esooar erhai Deus me peig noan.
290c21016a	Nge een wopwe aerhaengi Deus reen oanongaen nee tipoamw, reen oanongaen oamw niunniuwaennen me oanongaen maemaewoamw, me wopwe pwan aerhaengi rhooan weni oaromw taeppen rhag oamw sipegin aerhaengi oanongoamw. E igin yor ipitan aaen erhai epwe aiussaening firhiy anniug kka ruwowu, mmwaen aan epwe aeni oasoar maan wooan antar me mesemesaen oasoar ngaeni Deus.”
290c2200b9	Jesus e meyaefi gacchiun paniuwaenin kkepas kkewe aan, iwe a aengaeni pwe, “Een wose taaw saengi miniwe Mweoiun Deus.” Mwirin nge ra mesag repwe rhiuwen kkepas aeiineo ngaeni Jesus.
290c230095	Igiwe Jesus e fenai noan Temple we, a aeiineo eew kkepas, “Epwe ifa wusun nge sinsein anniug kkewe repwe aepesa pwe Kristus nge iiy teoteeon David?
290c2400ba	Espritu Santus minne e aemeyaefi ngaeni David pwe epwe aepesa: ‘Soamwoon a aengaeniaei Soamwoon: Mooat tiw peig mwaaeneei toori aaei ipwe iseniir tiw rhooan oapwutoag faaen pirhemw.’
290c2500ce	David wooan oanongan e sipegin faingi Kristus pwe iiy ‘Soamwoon’, iwe epwe ifa wusun nge Kristus epwe no pwe teoteeon David?” Ekker tipeer aeremas towunap kkewe re aiussaening ngaeni aaen Jesus fenai.
290c2600e6	Igiwe e fenaiuw ngaeniir pwe, “Oawpwe aefaennigaemi reer sinsein anniug kkewe re aerhaengi aar faaeraeg fetaen faaen mengaagiiur min enaenaei, nge re aerhaengi aar aeremas repwe aewenimmwaar me aesirowuur me noan imwaen chuwaai,
290c27006c	nge re fini rhag neniy kkena nenieer rhooa taegias me noan wutteer Jews me pwiuneoi mwamwaai me noan gupwun.
290c2800b5	Re oapwurhaar rhooapwut kka ra mae pwiuniuweer nge ra pirifa saengiir pwuguseer, nge re oangona ngaeni aeremas aar maeipin enaei. Iwe nge aegaeregaeriir ina epwene igin waeiraes!”
290c2900c6	Igiwe Jesus emooat oaron nenien maenigaech we me noan Temple we, a pippipiir aeremas kkewe re iseis nong aar maenigaech. Towunepeer aeremas kkewe re naiwiis re iseis nong towunepaen naiiur senaapiy;
290c2a0085	nge erhai rhooapwut mwaenene pwe a mae pwiuniuwan a itto iseis nong riiufai manfaifai, ina epwe aeffitaeg ngaeni oawton efai checcha.
290c2b00c0	Jesus a faingiir rhooan kkayeo kkewe naiun nge a aengaeniir pwe, “Ennetaen, ipwe aengaenigaemi pwe miniwe rhooapwut mwaenene we efang nge e temoag saengi aar oanongeer aeremas towunap kkewe.
290c2c00ba	Pwe oanongeer nge re iseni nong nusegin wiineer, nge rhooapwut een inamwo iga e igin affayeo nge a fangenoa oanongaen meeta eno reen — a fangenoa oanongaen minikka epwe menaw wooan.”
290d010088	Igiwe Jesus a siusaengi Temple we, erhai me neeiir rhooan kkayeo kkewe naiun a iura pwe, “Sinsei, pipiiy nningen faai me iimw kaan!”
290d020089	Jesus a paniuwaeni pwe, “Woweri iimw faeregit kaan? Esooar efai faai kaan ne epwe notiw nenien; oanongan noa nge repwene toaropotiw.”
290d03007c	Jesus emooat wooan miniwe rhugun Olives peiginoan Temple we, igiwe Peter, James, John me Andrew renoa reen nge iir noa rhag.
290d040092	Ra aeiineow pwe, “Aengaenigemaem ineeta minikkeei epwe wen, me aengaenigemaem meeta minne epwe pwaeri noa pwe oaton minikkeei nge epwene wen.”
290d050055	Jesus a aengaeniir pwe, “Oaw aefaennigaemi, pwe esoapw yor erhai epwe oatupwugaemi.
290d060080	Towunepeer aeremas repwene itto faaen itaei nge repwe aepesa pwe, ‘Ngaang iiy!’ Iwe nge pwuwaen aeremas repwe tupw noa reer.
290d0700b0	Oawsoapw mesag igine oaw rongorong oacchorongon moawun arapeto aere kkepesaen moawun taaw noa. Oanongaen minikkeei nge repwe mmwaen wen, nge saapw reen a arapeto ne soapwonoan.
290d0800ce	Faniuw me faniuw repwe fiiow fengaen nge mweoi me mweoi repwe pwan moawun fengaen. Epwe yor fanemwar oanongaen pwiuneoi me naengeta. Minikkaan nge eweei pweoneotaen metaegin erhai rhooapwut iga epwe nainai.
290d090107	“Aaemi wooan oanongaemi oawpwe sipegin aefaennigaemi. Repwe torofigaemi nge re pwigigaemi nong noan nenien apwiung. Repwe wirhigaemi me noan wutteer Jews; oawpwe iutae mmweer soamwoonin anniug me king kkewe faaen itaei, pwe oawpwe aengaeniir Kkepas Mwamwaai we.
290d0a008b	Nge weni mmwaen epwe tooto minna nee soapwonoan, nge Kkepas Mwamwaai een epwe gommwaen fenai ngaeniir oanongeer aeremesaen feoniufan wunus.
290d0b0111	Aere ra torofigaemi nge re isenigaemi nong noan nenien apwiung, oawsoapw pireiir reen meeta oawpwe aepesa; pwe oatona epwe noa toori oatonaan, nge oawpwe aepesa meeta na eno reemw. Pwe petenaen kkepas kena oaw aepesa nge saapw mwaeniaemi, pwe e itto me reen Espritu Santus.
290d0c00c9	Aeremas repwene afangmaei noa pwiir ngaeni maenoa, nge saam repwe pwan feeori taeppen minneen ngaeni naiiur. Nge naiiur repwene pwan appaniuwaeni semeer me ineer nge re fangenoa iir repwe noa niir noa.
290d0d0072	Oanongeer aeremas nge repwene oapwutaegaemi faaen itaei. Nge iyo e aetemaegin toori nee soapwonoan nge epwe menaw.
290d0e00c1	“Aaemi oawpwe weri eew Min Oarosaen Aemmesagsag epwe iu eew pwiuneoi saapw fasiun nenien. (Ngaeni rhooan aeraegraeg: metefaaegini minneen!) Iwe rhooawe reno Judea repwe fattapwetae weei rhug.
290d0f005f	Erhai ne eno wooan wungaen iimw, esoapw teeotiw noan imwan pwe epwe ittiw pweipwog meeta me ee.
290d100055	Nge erhai ne eno noan maat, esoapw sefaaen ngaeni imwan pwe epwe pweipwog mengaagiun.
290d11004e	Epwe ifa mwo aar affayeo rhooapwut pwoopwo me ikka re nayigit noan oaton naan!
290d12004b	Oawpwe maeipin ngaeni Deus pwe minikkeei nge esoapw wen noan oaton patapat.
290d1300bb	Pwe waeiraesin noan raaenin kkewe epwe faer igin waeiraes saengi me mmwaen ikkiwe rhaepetaen igiwe Deus a feeori feoniufan toorito igina. Nge esoapw rhiuwen yor taeppen epwe rhiuwen itto.
290d1400a6	Pwe Soamwoon a oamworhomworha nepaen raaen; ngaere ese feeori, nge esooar ne epwe menaw. Nge pwonno faaen iteer rhooawe a finiir tae a oamworhomworhanoa nepaen raaen.
290d150087	“Iwe ngaere erhai e aepesa ngaenigaemi pwe, ‘Pipiiy, ieei iiy Kristus!’ aere ‘Pipiiy, inaan iiy!’ oawsoapw niugiuniug ngaeni.
290d1600c0	Pwe aaemweoi aeremas repwene oatupwutupw pwe iir Kristus, aere erhai profeta, nge repwene feeori min amwaraar me manaman, pwe repwe oatupwu rhooawe Deus a finiir tae aere repwe mmwenen feeori.
290d170053	Oawpwe aefaennigaemi! Ngaang iya pwaeri ngaenigaemi minikkeei mmwaen aar repwe wen.
290d18005e	“Noan raaenin kkewe mwirin oaton waeiraes, aenet epwene rorhonoa, meram esoapw rhiuwen ttin,
290d190071	nge fiiu repwene ppiungiutiw me noan naaeng, nge minikkiwe maemaewaen noan naaeng repwene mwagiut saengi nenieer.
290d1a0055	Iwe nge miniwe Naiun Aeremas epwene pwaeto me neeiin toapw reen maemaewan me nningen.
290d1b0096	Epwene fangenoa angkenus reen oanongaen pwaeisiisin faeinaengiy pwe repwe ioni fengaenniy rhooawe Deus a finiir me reen esoapw feoniufan toori esoapw.
290d1c0097	“Oaw kapwiung saengi waniwan e fig. Oate minikkena raaen ra arawaraw me mechecchoar noa nge a pwiugiuw wow rheon, oawwa giuneei pwe a arapeto neraeg.
290d1d007f	Epwan taeppen rhag, igine oawweri minikkeei pwe a wen, oawpwene giuneei pwe oatowe ina a arapeto, oamoannatae pwe epwene rhaep.
290d1e0070	Ennetaen, ipwe aengaenigaemi pwe oanongaen minikkeei nge epwe wen weni mmwaen iga aeremesaen igina repwe maenoa.
290d1f0043	Naaeng me soanop repwe soapwonoa, nge aaei kkepas esoapw soapwonoa.
290d200098	“Esooar erhai e giuneei raaenin aere awa na epwe wen minikkeei reen, angkenusun naaeng mwo nge resoapw giuneei, aere miniwe Naiun, pwe aaen Saam rhag.
290d21004f	Oaw mmas nge atapeonneogiugaemi, pwe oawse giuneei ineet oatona epwe itto noan.
290d2200e4	Epwe taeppen rhag aaen erhai mwaaen saei saengi pwugusan nge a siusaengi naiun rhooan engaang pwe repwe nemaeni oanongaen, mwirin a fang ngaeni erhai me erhai aan engaang, nge a anneogiu ngaeni poosun asam we pwe epwe pippipiir.
290d2300ba	Iwe ina minne oawpwe atapeonneogiugaemi reen, pwe oawse giuneei ineet mwaaen we imwan epwe war, aere epwe war nee oatofaaef, aere nugaenipwoong, aere weni mmwaei raaen, aere nee oatosor.
290d240047	Aere epwe mwetekkaein itto, ese gacch aan epwe werigaemi pwe oaw maiur.
290d250052	Meeta iya aengaenigaemi, iya pwan aengaeniir oanongeer: Oaw atapeonneogiugaemi.”
290e0100f0	Igina nge a no rhag ruwowu raaen mmwaen miniwe gupwunon Passover me gupwunon fenoawa we esooar yeast reen. Nge soamwooniir patere me sinsein anniug kkewe ra pwiungiuw noan mwoanomwoan wunuunun aar repwe torofi Jesus, pwe repwe noa niiy noa.
290e020062	Ra iura pwe, “Sisoapw feeori minneei oaton gupwunon Passover pwe aeremas rete aefitigogo tae.”
290e03013c	Jesus eno noan Bethany noan imwaen Simon, erhai mwaaen kaenepaai mwo igiwe. Oaton we Jesus a mwongo, erhai rhooapwut a toonong faaen eew neo effeeor saengi alabaster nge e oawut ngaeni neoningas e igin cchoaw paniuwan effeeor saengi eew irae itan nard. Rhooapwut we a ripiy neo we iwe a aeniatiw wooan rhimwen Jesus.
290e04007c	Aaemweoi aeremas kkewe reno reer ra soong iwe ra kkepas fengaen nee fineer, “Meeta ipitan aan oasonopa noa neoningas naan?
290e050096	Aere efaer chuwaiuw noa nge epwe nigiti eniupwiugiuw senaapiy we silver nge ra ngaenneer man affayeo!” Iwe iir ra igin aepesa aenneewa rhooapwut we.
290e06007d	Nge Jesus a aengaeniir pwe, “Oaw siusaengi rhooapwut na! Meeta oaw amwagiutiu reen? Egin mwamwaai minne a feeori ngaeniaei.
290e0700a6	Pwe rhooa affayeo repwe fasiun yor reemi oanongaen oat, nge oatona rhag oaw tipaeni oawpwe tipaengiir iwe oawwa feeori. Nge ngaang isoapw no rhag reemi oanongaen oat.
290e080079	A feeori iugiugiun meeta a mmwen ngaeni; a aeniatiw neo we wooan oanongaei pwe epwe oamoann ngaeni oaton aaei nipwaenipw.
290e0900b2	Ennetaen, ipwe aengaenigaemi pwe ese tiwegin iga repwe fenaiuw Kkepas Mwamwaai een me ee, nge minne nieei a feeori nge aeremas repwene fioangei pwe aemaengimaengin faaen itan.”
290e0a009d	Iwe Judas Iscariot, erhai me neeiir rhooan kkayeo kkewe seig me riiurhai, a noa reer soamwoonin patere kkewe faaen itaen aan epwene fangenoa tinnimaen Jesus.
290e0b00a5	Ra igin kker reen meeta we a aengaeniir, nge ra ppwon ngaeni pwe repwe ngaenneei naiun senaapiy. Iwe Judas a giutta eew oaton ne egacch pwe epwe fang ngaeniir Jesus.
290e0c00f7	Noan aeyewaen raaenin gupwunon fenoawa we esooar Yeast reen, noan raaenin we ra niir noa lambs kkewe pwe mwongoon Passover we, rhooan kkayeo kkewe naiun ra aeiineow pwe, “Iya iga wo mwerhaen pwe aeipwe noa oamoannatae mwongoon Passover me ee?”
290e0d00c4	Iwe Jesus a fangenoa riiurhai me neeiir rhooan kkayeo kkewe naiun nge a aengaeniir pwe, “Oawpwe noa noan aepinoamw na, nge oawpwe rhuungi erhai mwaaen e pwigi eew ruumen rhaan. Oawwa tapweei noa
290e0e00c0	noan iimw na epwe noa toonong noan, nge oawwa aengaeni mwaaen na imwan iimw naan pwe: ‘Sinsei e iura pwe: Ifa sengkin na rhooan kkayeo kena naeyi me ngaang aeipwe mwongoon Passover me ee?’
290e0f008f	Ina epwene pwaeri ngaenigaemi eew sengkin faeregit ina wooan tae, ina a fasiun moannotae noan, nge ina igina oawpwene noa oamoannatae me ee.”
290e10008d	Iwe rhooan kkayeo kkewe ra noa noan aepinoamw we, ra noa weri oanongaen meeta we Jesus e aengaeniir; iwe ra oamoannatae mwongoon Passover we.
290e110049	Igiwe a pwoongtiw, Jesus me rhooan kkayeo kkewe seig me riiurhai ra itto.
290e1200b9	Igiwe remooat reen table we pwe re mwongo, Jesus a iura pwe, “Ennetaen, ipwe aengaenigaemi, erhai me neeimi epwene fangenoa tinnimaei, mwaaen naan nge e tapweaei reen mwongo igina.”
290e13008c	Rhooan kkayeo kkewe a aenneew noa nee tipeer reen kkepas kkewe, nge erhai me erhai a rhaepetae aan aeiineo ngaeni Jesus, “Saapw ngaang?”
290e140088	Jesus a paniuwaeniir pwe, “Epwe erhai me neeimi rhooamwu seig me riiurhai, iiy e tapweaei reen rhirinong anan fenoawa noan saepiy een.
290e1500d6	Minna Naiun Aeremas epwe maenoa taeppen rhag meeta we Pwapwior we e Santus e aepesa; nge epwe ifa mwo aenneewaen mwaaen na iiy e afangmaei noa mwaaen we Naiun Aeremas! Egacch rhag igine rese nainitiw mwaaen een!”
290e1600c6	Igiwe re rhiuwen mwongo, Jesus a pwigi fenoawa we, a fang aan maeipinen aerhigerhig, iwe a giniiy nge a ngaenneer rhooan kkayeo kkewe naiun nge a iura pwe, “Oaw pwigi, pwe ieen minne oanongaei.”
290e17006d	Mwirin a pwigi eew kkap, a fang aan maeipinen aerhigerhig, nge a fang ngaeniir; iwe oanongeer ra iun me reen.
290e18009e	Jesus a aepesa pwe, “Ieen minne cchaei epwe nipinoa pwe faaen iteer towunepeer aeremas, minne cchaei epwene no pwe tiweginin ppwon we aaen Deus ngaenigaemi.
290e19008c	Ennetaen, ipwe aengaenigaemi, pwe isoapw rhiuwen iuniumi wine een toori raaenin na ipwe iuniumi wine na effeo me noan minna Mweoiun Deus.”
290e1a0054	Mwirin ra aeni erheo keoniun aerhigerhig, nge ra toowow ngaeni miniwe rhugun Olives.
290e1b00c3	Jesus a aengaeniir pwe, “Oanongaemi nge oawpwe nigitiaei noa, pwe Pwapwior we e Santus e aepesa pwe, ‘Deus epwe niiy noa rhooan neginegin sheep we, nge sheep kkewe repwene toaropas fetaen.’
290e1c0044	Nge mwirin aaei menaw sefaaen, ipwe gommwonoa Galilee me mmwaemi.”
290e1d0062	Peter a paniuwaeni pwe, “Ngaang isoapw nigitiug noa, inamwo me oanongeer nge re nigitiug noa!”
290e1e00b0	Jesus a aengaeni Peter pwe, “Ennetaen, ipwe aengaeniug, pwe nee pwongiy mmwaen aaen maniug we epwe keokkeok faaen ruwowu, nge epwe faaen enuuw oamw iura pwe wose giuneaei.”
290e1f00a6	Peter a egius mwo nge e aengimaaw ngaeni, “Esooar faaen eew ipwe aepesa minna, inamwo aere ipwe tapweog reen maenoa!” Nge oanongeer a pwan ina rhag meeta re iura.
290e200092	Iwe ra itto reen eew pwiuneoi itan Gethsemane, nge Jesus a aengaeniir rhooan kkayeo kkewe naiun pwe, “Oawmooat igeei iga ngaang ipwe maeipin.”
290e21004b	A paeniir noa Peter, James me John. Waeiraes me nee tip cchoaw a itto reen,
290e220085	nge a aengaeniir pwe, “Waeiraesin noan minne nee tipaei egin temoag, arapakkaan rhag epwe niaei noa. Oawno igeei nge oawwa mmas.”
290e230076	A sooar mwet saengiir egius, a oatoratiw nee ppweon nge a maeipin, aere emmwen pwe esoapw toonong noan oaton waeiraes.
290e2400a9	Iwe a maeipin, “Saam, Semaei! Oanongaen meeta nge emmwen ngaeniug. Pwigi saengiaei kkepaen waeiraes een. Nge soapw minna ngaang i tipaeni, pwe minna een wo tipaeni.”
290e25009b	Iwe a sefaaen nge a rhuungiir rhooawe eoniurhai pwe ra maiur. Iwe a aengaeni Peter pwe, “Simon, wa maiur? Ese mmwen mwo nge wopwe mmas noan eew rhag awa?
290e26006f	Oaw mmas nge oawwa maeipin pwe oawte ppiungiunong noan sessoat. Ngeon a mwerhaen, nge oanong a apwangapwang.”
290e270051	A pwan sefaaen noa maeipin nge epwan aeni rhag taeppen kkepas kkewe e aeni mmwan.
290e280087	Iwe a sefaaenitiir rhooan kkayeo kkewe nge a pwan giuneer pwe ra pwan maiur; pwe ra igin cchoaw. Nge rese giuneei meeta repwe aengaeni.
290e2900c0	Enoa aeinuwaen aan sefaaeneto, a aengaeniir pwe, “Oaw rhiuwen maiur me aseoseo? A gacch nepan! Awa we ina a tooto! Pipiiy, miniwe Naiun Aeremas ina repwene fangenoa nee paiiur rhooa monofit.
290e2a004e	Oaw rhimwitae, oaw sia noa. Pipiiy, ieei iiy mwaaen we e fangenoa menewaei!”
290e2b00ef	Jesus e rhiuwen kekkepas, nge Judas iwe erhai me neeiir rhooawe seig me riiurhai a war. Pwuwaen aeremas kkewe re tapweei faaen naiiur saeitan me soapwon irae. Nge re itto faaen iteer soamwoonin patere me sinsein anniug me mwaaen kkewe aar.
290e2c00a2	Rhooan afangmaei noa we a fang aeginn ngaeniir pwuwa we: “Mwaaen na ipwe faeisongei ina mwaaen na oaw tipaeni. Oaw torofi nge oawwa paeninoa nge oawwa posuw.”
290e2d006e	Igiwe rhag Judas a tooto, a faaeraeg wenewen ngaeni Jesus nge a aengaeni pwe, “Sinsei!”, nge a faeisongei.
290e2e002d	Iwe ra torofi Jesus nge ra ammwarhiu neogiuw.
290e2f008f	Nge erhai me neeiir rhooawe re iu a waeitiwow naiun saeitan, nge a fena rhooan akkiuneo we naiun Soamwoonin Patere iwe gopiy noa eew saeningan.
290e30009f	Jesus a kkepas tae nge a aengaeniir pwe, “Meeta oawnoa itto faaen naimi saeitan me soapwon irae pwe oawpwe torofiaei, pwe iga aetae ngaang erhai man mwoarho?
290e3100aa	Raaen me raaen nge ngaang ino reemi i fenai noan Temple we, nge aaemi oawse torofiaei. Nge ina nigiti pwe meeta we e foatofoat noan Pwapwior we e Santus epwe nnet noa.”
290e320051	Iwe rhag nge oanongeer rhooan kkayeo kkewe naiun ra siusaengi nge ra fattapw noa.
290e330065	Erhai anian e memmengaag eew mini mmis, e tettapw noa mwirin Jesus. Igiwe ra menaen pwe repwe torofi,
290e34003f	a fattapw noa wooan aan esooar mengaagiun, pwe a siusaengi tiw.
290e35008d	Iwe ra paeninoa Jesus noan imwaen Soamwoonin Patere we. Iwe soamwoonin patere kkewe, me mwaaen kkewe aar me sinsein anniug ra mwiirh fengaen.
290e3600b3	Peter e tapweei noa mwirin Jesus me taaw noa nge a noa toonong noan wororaen iimw we imwaen Soamwoonin Patere we. A mooat tiw reer rhooan poos kkewe nge a raengiy reen aengaet we.
290e370085	Soamwooniir patere me oanongeer rhooan council kkewe re giutta meeta eew teren Jesus, pwe repwe niiy noa, nge esooar meeta ne reweri.
290e38006a	Towunap rhooa oatupwutupw tae kkepas wooan Jesus, nge aar kkepesaen oatupwutupw nge ese aeffitaeg fengaen.
290e390054	Aaemweoi mwaaen ra iutae nge ra oatupwutupw tae kkepas wooan Jesus, nge ra iura pwe,
290e3a00b6	“Aemaem aeiya rongorong aan aepesa pwe, ‘Ngaang ipwe fereei Temple eei feeorieer aeremas, nge mwirin enuuw raaen ipwe aiusefaaeniy tae pwan eew nge soapw feeorieer aeremas.’”
290e3b0031	Pwan iir mwo nge ese aeffitaeg fengaen mwaenieer.
290e3c0097	Soamwoonin Patere we a iutae memmweer oanongeer nge aeiineow Jesus, “Esooar minne wopwe paniuwaeni ngaeni kkepas kka mwaaen kaan ra tipi ngaeniug?”
290e3d00a1	Nge Jesus a anniug noa rhag nge esooar no eew kkepas ne e iura. Iwe Soamwoonin Patere we a pwan aeiineo sefaaeniy, “Een minne Kristus, Naiun Deus na Esooar?”
290e3e00ac	Jesus a paniuwaeni pwe, “Ooa ngaang. Aaemi oawpwene giuneei Naiun Aeremas epwene mooat mwaaenen firhin iwe e oarosaen Mamaaw nge epwe ittiw me weei naaeng wooan toapw.”
290e3f0074	Iwe Soamwoonin Patere we a fereeitiw mengaagiun nge a iura pwe, “Meeta si rhiuwen pwigiir to rhooan oatuttur reen?
290e40008a	Oawwa sipegin rongorong aan aepesa aenneewa Deus. Meeta aaemi mwerhaen?” Oanongeer nge ra pwiungiuw pwe: iiy e monofit nge epwe mae noa.
290e41009c	Aaemweoi me neeiir a rhaepetae aar oattuffa, nge re pwaniuw noa mesan nge re peosepa. “Iura iyo e peosepoag!” aar aepesa. Nge poos kkewe ra noa peosepa.
290e42006f	Peter eno rhag noan wororaen iimw we nge erhai rhooapwut naiun Soamwoonin Patere we rhooan engaang a itto reen.
290e430084	Igiwe a weri Peter pwe a raengiy oanongan, a fan wenewen ngaeni nge a iura pwe, “Een pwan rhoaniuwaen Jesus rhooan Nazareth we.”
290e44008f	Nge iiy a iura pwe, “Aapw, ise giuneei aere metefaaegini meeta mwu wo aepesa,” iwe a toowow niugiun. Iwe rhag nge e keokkeok noa maniug we.
290e45008b	Rhooapwut we rhooan engaang a pwan weri sefaaeniy Peter me igiwe nge a pwan aepini ngaeniir rhooawe oaron pwe, “Iiy erhai rhoaniuwaar!”
290e4600bc	Nge Peter a pwan aepesa pwe ese nnet. Ese ssiunaei noa mwo nge rhooawe oaron ra pwan aengaeni Peter pwe, “Ennet, een pwan erhai rhoaniuwaen mwaaen naan, pwe een pwan erhai re Galilee.”
290e47009a	Nge Peter a iura pwe, “Iya aekkepan pwe ngaang i aepesa minne ennet! Deus epwe apwiungiuwaei aere i oatupwutupw! Ise giuneei mwaaen mwu oaw iyaepesa.”
290e4800d5	Iwe rhag nge a keokkeok maniug we oaruwowwan, nge Peter a maengiy meeta we Jesus e aengaeni, “Weni mmwaen epwe keokkeok maniug, nge een wopwe aepesa faaen enuuw pwe wose giuneaei.” Eppwoar tiw rhag nge esaeng.
290f0100e2	Nee oatosor moawugowug nge soamwooniir patere me mwaaen kkewe aar ra mwiirh fengaen me sinsein anniug me iir ikkiwe aaemweoi oawuton Council we re pwiungiuw meeta repwene feeori. Ra geoni Jesus nge ra noa fangenoa reen Pilate.
290f020071	Iwe Pilate a aeiineow pwe, “Een minne aar king re Jews?” Jesus a paniuwaeni pwe, “Een minimwu wo aepesa.”
290f030043	Soamwooniir patere kkewe ra tipitae wooan Jesus towunepaen aegiaeg,
290f040083	iwe Pilate a pwan aeiyegiy sefaaeniy pwe, “Wosoapw paniuwaeni? Wo rongorong oanongaen kkepesaen oatuttur kka ra tipi ngaeniug!”
290f050030	Jesus esa paniuwaeni no, nge Pilate a mwaar noa.
290f060071	Oanongaen raeg reen gupwunon Passover, Pilate egaen saeneti noa erhai rhooan kanepwus, iyo we aeremas re tingoar.
290f07008e	Noan oaton naan nge eno erhai mwaaen noan kanepwus itan Barabbas, eno neeiir aaemweoi rhooa aenneew iwe resooaw nni aeremas faei oaton moawun.
290f080072	Igiwe aeremas towunap ra rhu fengaen, ra tingoar ngaeni Pilate pwe epwe feeori wunuunun minne a fasiun feoffeeori,
290f09005e	iwe Pilate a aeiineeor pwe, “Oaw mwerhaen pwe ipwe saeneti ngaenigaemi kingaaen Jews een?”
290f0a007f	Pilate e giuneei pwe soamwooniir patere kkewe minne re fangenoa Jesus reen pwe epwe noa apwiung faaen itaen aar noanowo ngaeni.
290f0b0084	Nge soamwooniir patere kkewe ra aetemaeginiy ngaeniir aeremas kkewe pwe repwe tingoareei Pilate, pwe epwe saeneti ngaeniir Barabbas.
290f0c007a	Iwe Pilate a pwan aeiineo sefaaen ngaeniir pwe, “Nge meeta ipwe feeori ngaeni aeremas e oaw faingi pwe kingaaen Jews?”
290f0d002d	Ra iyaekkepwas temoag tae, “Kurusuw noa!”
290f0e008e	Pilate a pwan aeiineeor pwe, “Meeta taeppen wegitaeg aenneew e a feeori?” Nge iir ra pwan oatomoga aar iyaekkepwas pwe, “Kurusuw noa!”
290f0f009e	Pilate e tipaeni pwe epwe amwamwaaiuw nee tipeer aeremas kkewe, iwe a saeneti ngaeniir Barabbas, nge ra wirhiy Jesus nge a fangenoa pwe repwe noa kurusuw noa.
290f10007d	Sonotaw kkewe ra paeninoa Jesus noan wororaen iimw we imwaen governor nge ra faingiir to oanongeer sonotaw kkewe rhoaniuwaar.
290f110084	Ra aememmengaagiu ngaeni erheo mengaag siungiurhoan, nge ra pwan fiti eew mwaer saengi irae towfanfan iwe ra ngaettae wooan rhimwen.
290f12003e	Iwe ra rhaepetae ne aesirowu: “Sirow woamw, Kingaen Jews!”
290f13005e	Ra wirhiy rhimwen ngaeni efoarh irae, nge ra oattuffa, nge ra foatotiw nge ra aesirowu ngaeni.
290f1400b7	Igiwe ra moann reen aar aeni aegekkaei, ra pwiniti saengi mengaag siungiurhoan we, nge ra aememmengaagiu ngaeni ikkiwe sipegin mengaagiun. Iwe ra paeninoa pwe repwene noa kurusuw noa.
290f150107	Igiwe re faaeraeg noa wooan aan we, nge ra noa rhuungi erhai mwaaen itan Simon saengi Cyrene, e itto saengi eew soapw pwe epwe toonong noan taeninimw we, nge sonotaw kkewe ra aengimaw ngaeni pwe epwe aiufera kurus we aaen Jesus. (Simon semaen Alexander me Rufus.)
290f160058	Ra paeninoa Jesus reen eew pwiuneoi itan Golgotha, wewen nge “Nenien Peopeoi Rhimw.”
290f170076	Igaan iga ra itto aiuniu ngaeni Jesus eew wine e nofit fengaen me aekkaew saefei itan myrrh, nge ese mwerhaen iuniumi.
290f18006e	Ra kurusuw noa Jesus, nge ra inetiy mengaag kkewe wooar, nge re aekkaerh dice wooar ngaere iyo epwe pwigi ifa.
290f19002e	A kiung tiwowu nee oatosor iga re kurusuw noa.
