2800000007	Matthew
2c041a008c	‘Prithibi laga raja khan uthi khara hoise, Aru cholawta khan eke logote joma hoise, Probhu laga bhirodh te aru Khrista laga bhirodh te.’
2c041b00bf	Hosa pora, Herod aru Pontius Pilate, dusra jati aru Israel laga manu khan, sob eke logote joma hoi kene Apuni laga pobitro noukar junke Apuni asirbad korise taike manu khan pora hinsa korise.
2c041c0077	Aru taikhan sob joma korise aru Apuni laga hath pora ki kori bole itcha asele etu sob poila pora hobo koi kene thakise.
2c041d008b	Etiya, Probhu, taikhan laga dhomki ke sabi, aru Apuni laga noukar laga mon dangor kori dibi Apuni laga kotha bhoi nakorikena kobole nimite.
2c041e0090	Etu karone Apuni laga hath changai kori bole nimite khuli dibi, aru Apuni laga pobitro noukar Jisu laga naam te asurit kaam kori bole nimite.”
2c041f00d7	Aru jitia taikhan prathana kori khotom hoise taikhan jun jagate thakise etu hili bole shuru hoise, aru taikhan sob Pobitro Atma pora bhorta hoi jaise, aru taikhan bhoi nakori kene Isor laga kotha manu khan ke koise.
2c042000cc	Aru jiman manu biswas te joma hoi thakise taikhan sob mon aru bhabona sob eke hoi thakise, aru kun pora bhi nijor laga dhun sompoti etu moi laga ase koi kene kowa nai kintu ekjon-ekjon logote bhag korise.
2c04210089	Aru apostle khan dangor takot pora, Probhu Jisu jinda hoise koi kene gawahi di thakise, aru taikhan sob logote Isor laga anugrah thakise.
2c04220098	Aru taikhan majote kun bhi dukh nathaka hoise, kelemane kun logote kheti, ghor aru saman ase, tai etu sob bikiri kori kene etu laga daam ani di thakise.
2c04230074	Aru apostle khan laga theng nichete ani kene rakhi diye, aru taikhan kunke ki dorkar ase etu saikene bhag kori diye.
2c04240095	Titia Joseph, taike Barnabas koi kene apostle khan pora mate -Mon Dangor Kori Diya Putro bhi mate-, ekjon Levite, jonom pora Cyprus majuli laga manu,
2c04250066	tai laga ekta kheti thakise etu bikiri kori kene poisa anise aru apostle khan laga theng te rakhidise.
2c05010065	Etiya ekjon manu Ananias, aru tai laga maiki Sapphira duijon mili kene chutu ekta mati bikiri korise,
2c05020080	Aru tai laga maiki logote kotha milai kene adha poisa rakhi loise, aru adha poisa jai kene apostle khan laga theng te rakhidise.
2c050300a8	Kintu Peter koise, “Ananias, kele Saitan pora tumi laga mon to Pobitro Atma ke misa kobole bhorta kori dise aru ki bhikai se etu laga adha daam tumi kele loi rakhise?
2c050400fb	Jitia mati tumi logote bikiri nohoi kene thakise, titia mati to tumi laga he thakise nohoi, aru jitia bikiri hoi jaise, tumi jani kene bikiri kora nohoi? Tumi laga monte kineka etu bhabise? Tumi manu ke misa kowa nai, kintu Isor ke he misa koi ase.”
2c0505006d	Jitia Ananias etu kotha hunise, tai giri kene ta te mori jaise, aru jun etu kotha hunise sob bhoi lagi jaise.
2c05060062	Aru taike uthaikene jawan khan ahi kene kapra pora bandhi dise, aru loijai kene, matite hali dise.
2c0507005e	Aru tin ghanta pichete, tai laga maiki ahise, hoilebi tai to ki hoise etu najani kene thakise.
2c05080096	Titia Peter taike jawab dise, “Amike kobi, tumi etu mati iman pora bikiri korise na nohoi.” Titia tai koise “Hoi, iman pora he bikiri korise.”
2c050900d4	Titia Peter taike koise, “Tumi duijon mili kene Isor laga Atma ke porikha kori bole kene bhabise? Sabi, tumi laga mota ke matite hali diya manu khan dorja usorte khara kori ase, aru tumike bhi uthai loijabo.”
2c050a00b7	Titia tai etu homoi te Peter laga theng nichete giri kene mori jaise, aru jitia jawan khan bhitor te ahise, taike mora paise, aru bahar te loijai kene tai laga mota usorte dabai dise.
2c050b0057	Aru jiman manu girja te thakise aru etu kotha hunise, taikhan sob bisi bhoi lagi jaise.
2c050c0094	Aru apostle khan laga hath pora chihna kaam manu usorte bisi kori thakise, aru biswasi khan sob eke mon hoi kene Solomon laga Veranda te joma hoise.
2c050d0084	Kintu taikhan logote abiswasi khan to kaam kori bole mon dangor thaka nai; hoilebi manu khan pora taikhan ke bisi sonman di thakise.
2c050e0074	Probhu laga naam te mota aru mahila khan bisi joma hoise, aru biswas khan logot mili kene ekta mon pora kaam korise,
2c050f00ad	etu karone manu khan bisna uthaikene bemar manu ke rasta te loijai kene rakhidise, jitia Peter ta te ahibo, tai laga chaya bemar manu khan uporte lagi kene changai pai jabo.
2c051000a1	Aru Jerusalem usorte thaka nagar khan pora manu khan bemar aru biya atma pora dukh di thaka khan loi ani joma kori dise, aru sob manu jiman ahise bhal hoi jaise.
2c0511009d	Kintu maha purohit khara hoi jaise, aru jun manu tai logote thakise taikhan bhi uthijaise - Sadducee khan laga ekta dol-; aru taikhan etu saikene jolon hoise
2c05120038	aru apostle khan ke dhori kene bondhi ghor te rakhidise.
2c0513007e	Kintu etu rati te Probhu laga sorgodoth ahi kene bondhi ghor laga dorja khuli dise, aru taikhan ke bahar ulai dise, aru koise,
2c05140065	“Jabi aru khara kori kene mondoli bhitor te jiman manu ase taikhan ke jibon laga kotha koi dibi.”
2c0515012f	Aru jitia taikhan etu hunise, taikhan phojurte mondoli bhitor te jai kene sikhaise. Kintu maha purohit aru jiman manu tai logote thakise taikhan bhi ahise, aru Israel laga bacha khan laga dangor chokra khan ke sabha te eke logote matise, aru bondhi ghor pora apostle khan ke loi anibole nimite pathaise.
2c0516006c	Kintu jitia daruga khan bondhi ghor te jaise, taikhan ke pa-a nai, titia taikhan wapas jai kene khobor dise.
2c051700aa	Koise, “Amikhan jai kene saise, bondhi ghor bahar te sipahi khan bhi ta te khara kori thakise, kintu jitia amikhan Khuli Kena bhitor te jaise, ta te kunke bhi panai.”
2c0518007b	Jitia mondoli laga cholawta aru moha purohit khan etu kotha hunise, taikhan asurit hoise, aru bhabise etu kineka hoi jaise.
2c0519009a	Titia kunba ahi kene taikhan ke koise, “Sabi, apnikhan kunke bondhi ghor te hali dise, taikhan to mondoli te khara kori kene manu khan ke sikhai ase.”
2c051a00bf	Titia cholawta aru daruga khan jaise, aru taikhan ke loi anise, kintu taikhan eku kora nai, kelemane manu khan pora taikhan ke pathor maribo jodi taikhan pora apostle khan ke dukh dise koile.
2c051b0069	Aru jitia taikhan ke anise, sabha usorte khara kori bole dise. Titia maha purohit pora taikhan ke hudise,
2c051c00d3	aru koise, “Amikhan koi dise apuni khan etu naam loi kene nasikhabi, kintu, tumikhan Jerusalem to pura tumikhan laga kotha pora bhorta kori dise, aru etu manu laga khun moi khan uporte hali bole bisari ase.”
2c051d0071	Kintu Peter aru apostle khan koise, “Manu laga kotha huna pora to amikhan Isor laga kotha he poila manibo lage.
2c051e006c	Amikhan laga baba khan laga Isor he Jisu ke jinda kori dise, junke apnikhan khuri te latkai kene morai dise.
2c051f0093	Isor he Taike Probhu aru Tran-Korta bonai kene Tai laga dyna hathte rakhi loise, aru Israel manu khan ke notun jibon dibo aru paap pora mukti pabo.
2c05200083	Aru amikhan etu kotha laga gawahi ase, aru Isor Tai laga kotha mani thaka khan ke dibole Pobitro Atma bhi etu kotha laga sakhi ase.
2c0521006b	Jitia sabhakhan etu kotha hunise, taikhan bisi khong uthise, aru apostle khan ke morai dibole mon hoise.”
2c052200d0	Kintu sabha te ekjon Pharisee thakise, tai laga naam Gamaliel thakise, ekjon niyom jana manu, aru sob manu pora taike adar kore, tai khara kori kene apostle khan ke olop deri nimite bahar te loi jabole koise.
2c05230085	Aru taikhan ke koise, “Israel laga manu, moi ki koi ase etu bhal pora huni bhi aru tumikhan etu manu khan logote ki kori bole lage.
2c052400d7	Kelemane bisi sal age te, Theudas uthi kene tai kunba ekjon ase koise, aru charsoh nisena manu tai laga pichete jaise, taike morai dise, aru jun manu tai laga pichete jai thakise taikhan bhi sob alag-alag hoi jaise.
2c052500b9	Etu pichete Galilee pora Judas koi kene ekjon uthise, tai bhi manu khan ke chela bonai loise le, kintu tai bhi harai jaise, aru jiman taike mani thakise taikhan sob alag-alag hoi jaise.
2c052600ab	Etiya moi apnikhan ke koi ase, eitu khan pora dur thakibi aru taikhan ke chari dibi, kelemane jodi etu dhorom aru kaam to manu pora ase koile, taikhan bhi khotom hoi jabo.
2c0527008f	Kintu jodi Isor pora ase koile, tumikhan taikhan ke kitia bhi hata bona paribo; aru tumikhan nijor Isor logote lorai kori thaka nisena hobo.”
2c05280071	Titia taikhan apostle khan ke matise aru mari kene taikhan ke Jisu laga naam aru nolobole koise, aru jabole dise.
2c0529005f	Taikhan sabha pora ulai jaise aru Jisu laga naam nimite, dukh paise koi kene khushi pora jaise.
2c052a0079	Aru etu pichete, mondoli te bhi aru ghor-ghor te jai kene Jisu Khrista laga susamachar manu khan ke prochar kori thakise.
2c060100d8	Aru etu dinte, jitia chela khan bisi hoi thakise, titia Yunani khan, Yehudi khan ke bhirodh kori thakise, kelemane mota morija maiki khan ke kha luwa bhag kora homoi te hisab nakore koi kene taikhan biya pai thakise.
2c060200ab	Titia baroh ta chela khan pora taikhan pichete aha khan ke koise, “Etu amikhan nimite thik nohoi Isor laga kotha chari kene kha luwa laga bhag kori thaki te jabo nalage.
2c06030091	Etu karone bhai khan, apnikhan majote sat jon bhal manu khan ke basi lobi, Pobitro Atma aru gyaan thaka, junke amikhan etu kaam nimite basi lobo.
2c0604005d	Kintu amikhan hodai prathana kori thakibo aru Isor laga kotha aru kaam te age jai thakibo.”
2c060500fc	Taikhan laga kotha sob manu khan pora bhal paise. Aru taikhan Stephen ke basi loise jun dhormik aru Pobitro Atma pora bhorta thakise, aru Philip, aru Prochorus, aru Nicanor, Timon, Parmenas, aru Nicolaus, Yehudi niyom mani thaka Antioch pora aha ekjon.
2c06060065	Taikhan ke apostle usorte anise, aru apostle khan pora hath dikene taikhan uporte prathana kori dise.
2c060700a0	Titia Isor laga kotha khuli prochar hoi jaise, aru biswasi khan bisi-bisi hoi thakise aru Jerusalem te purohit khan bhi bisi manu biswasi khan logot mili jaise.
2c06080064	Etiya Stephen pura takot aru anugrah te bhorta hoi kene manu usorte dangor asurit kaam kori thakise.
2c060900a0	Kintu mondoli te Freedmen koi kene kunba uthise, aru Cyrenia aru Alexandria manu, aru Cilicia aru Asia pora kunba ahi kene Stephen logote kotha pora lagi jaise.
2c060a0069	Kintu taikhan Stephen to gyaan aru Pobitro Atma pora kotha kowa dikhi kene tai uporte jiti bole para nai.
2c060b0081	Titia taikhan poisa dikene manu khan ke kobole koise, “Amikhan Stephen pora Moses aru Isor laga biya kotha koi thaka hunise.”
2c060c0088	Aru taikhan pora bura khan aru niyom likha khan laga mon ulta kori dise aru Stephen ke dhurikena taike sabha usorte tani kene loi anise.
2c060d0095	Taikhan misa gawahi diya manu bhi loi anise, aru koise, “Etu manu to amikhan laga pobitro jaga aru niyom laga bhirodh te biya kotha kobole narukhe.
2c060e009c	Kelemane amikhan tai pora etu kowa hunise, Nazareth laga Jisu pora etu jaga khotom kori dibo, aru Moses ki niyom amikhan ke dise etu sob bodli kori dibo.”
2c060f007c	Aru jiman manu sabha te bohi thakise sob Stephen ke he saise, aru tai laga chehera to sorgodoth laga chehera nisena dikhise.
2c0701003b	Titia maha purohit pora hudise, “Etu kotha khan hosa ase?
2c070200b5	Titia Stephen koise, “Bhai khan aru baba khan, moi laga kotha huni bhi: Isor laga mohima baba Abraham logote ahise jitia tai Mesopotamia te thakise, tai Haran te nathaka age pora;
2c07030075	aru taike koise, ‘Tumi laga mati aru ghor manu khan pora ulai jabi, aru moi jun jaga tumike dikha bo ta te jabi.’
2c070400b0	Titia Abraham pora Chaldea laga desh chari kene Haran te thaki jaise; aru tai laga baba mora pichete, Isor pora taike etu jagate loi anise, jun jagate tumikhan etiya thaki ase.
2c070500bc	Kintu Tai taike etu jaga diya nai, tai laga theng rakhibole bhi diya nai. Kintu Isor pora taike aru tai laga khandan ke, ekta jaga dibo koi kene kosom dise, tai laga bacha nathaka hoilebi.
2c070600c2	Kintu Isor pora taike eneka koise, tai laga khandan khan dusra desh te alag manu hoi kene thakibo, aru etu jaga laga manu khan taikhan ke nokor bonai rakhibo aru charsoh saal tak bisi dukh dibo.
2c0707009d	‘Aru,’ Isor koise, ‘jun jati taikhan ke nokor banabo, utu jati khan ke moi bisar koribo, titia taikhan ulai ahi kene moike etu jagate mohima koribo.’
2c070800e8	Titia Isor pora Abraham ke sunnot laga kosom dise, titia Abraham, Isaac laga baba hoise aru ath-dinte Isaac ke sunnot korise; aru Isaac pora Jacob laga baba hoise, aru Jacob pora baroh ta bacha paise aru etu khandan laga baba hoise.
2c0709007a	Kintu Joseph laga bhai khan tai uporte ke suku jolise, aru taike Egypt te bikiri kori dise; kintu Isor tai logote thakise.
2c070a00b6	Aru Isor pora tai laga dukh sob pora bachai loise. Tai laga gyaan pora Egypt raja Pharaoh laga mon jiti loise, aru raja pora taike Egypt aru tai laga ghor uporte Governor bonai dise.
2c070b006a	Titia Egypt aru Canaan desh te akaal ahise, aru bisi dukh paise, aru amikhan laga baba khan khabole panai.
2c070c0063	Kintu jitia Jacob hunise Egypt te dhaan ase koi kene, tai amikhan laga baba khan ke ta te pathaise.
2c070d0080	Aru dusra bar Joseph nijor bhai khan ke tai kun ase utu janibole dise, aru Pharaoh bhi Joseph laga ghor manu khan ke jani loise.
2c070e0080	Titia Joseph tai laga kokai khan logote manu pathai kene Jacob aru tai logote pachatar jonke loi kene Egypt te anibole pothaise.
2c070f004e	Titia Jacob Egypt te jaise, Jacob aru amikhan laga baba khan sob ta te morise.
2c0710008e	Aru taikhan laga mora gaw to Shechem te loijai kene kote Abraham pora Hamor bacha khan logote poisa dikene mati kini rakhise ta te kobor dise.
2c0711008e	Jitia Isor pora Abraham logote kosom khai kene rakha homoi ahise- etu kosom juntu Isor he Abraham logote korise- Egypt te manu bisi hoi jaise.
2c0712002c	Joseph ke najana ekjon raja Egypt te ulaise.
2c071300a1	Tai amikhan laga manu ke thogai dise, aru jiman notun jonom huwa bacha khan ase taikhan ke ulai anibole koise ta te taikhan eitu khan ke jinda thaki bole nadibo.
2c07140077	Etu homoi te Moses jonom hoise; tai Isor nimite bisi sundur thakise, aru taike tin mohina tak tai baba ghor te rakhise.
2c07150065	Kintu jitia taike bahar te rakhise, Pharaoh laga swali pora taike loi kene nijor bacha nisena palise.
2c0716006a	Aru Moses ke Egypt laga gyaan aru niyom sob sikhai dise, aru tai kotha aru kaam te bhi bisi takot thakise.
2c0717005e	Kintu jitia tai chalis saal hoi jaise, tai nijor Israel bhai khan ke lok kori bole mon korise.
2c071800a3	Aru ek din, jitia Israel manu ekjon ke dukh pai thaka dikhise, Moses etu manu ke modot kori bole jaise, aru etu dikhi kene Moses pora etu Egypt manu ke morai dise.
2c0719008d	Tai bhabisele, tai laga bhai khan bujhi bo paribo, Isor he taikhan ke bachai dibo nimite taike pathaise, kintu taikhan etu bujhi bo para nai.
2c071a00bb	Aru dusra dinte duijon Israel manu jhagara kori thaka homoi te tai ponchise, aru ekjon-ekjon logote shanti rakhibole koise, ‘Bhai khan, kele nijor bhai kokai majote jhagara kori ase?’
2c071b0093	Kintu jun tai usorte manu logot jhagara kori thakise, Moses ke pichete dhakai kene, koise, ‘Tumike kun pora amikhan uporte hukum chola bole dise?
2c071c0050	Juwa kali ekjon Egypt manu ke morai diya nisena, moike bhi mora bole mon ase?’
2c071d0099	Etu kotha huni kene Moses polai jaise, aru Median laga desh te alag desh manu hoi kene thaki jaise, aru ta te tai duita chokra bacha laga baba hoi jaise.
2c071e007d	Aru jitia chalis saal paar hoi jaise, Probhu laga sorgodoth Sinai Pahar laga jongol te jui nisena kori kene tai usorte ahise.
2c071f0079	Jitia Moses jui dikhise, tai etu dikhi kene bisi asurit hoise, aru usor pora sabole jaise, titia Probhu laga awaj hunise.
2c0720008d	‘Moi tumi laga baba khan laga Isor ase, Abraham, Isaac aru Jacob laga Isor.’ Titia Moses kapi kene bhoi pora ta te phale sabole para nai.
2c07210082	Titia Probhu taike koise, ‘Tumi laga theng pora juta ulai rakhi dibi, kelemane kuntu jagate tumi khara ase etu jaga Pobitro ase.
2c072200bb	Ami laga manu khan Egypt te dukh kori thaka Moi dikhise, aru taikhan kandi thaka awaj hunise, aru taikhan ke bacha bole nimite Moi ahise; etu karone ahibi, Moi tumike Egypt te pathabo.’
2c0723010b	Etu Moses, junke Israel manu khan pora grohon kora nai, tai koise, ‘Kun he tumike moi khan uporte cholawta koribo dise?’- Tai ekjon thakise junke Isor pora cholawta bonaise aru bachai dibole nimite pathaise- aru sorgodoth hath pora Moses ke jongol te dikhai dise.
2c072400cc	Moses pora he Egypt pora taikhan ke ulai anise, aru sob asurit kaam khan Egypt laga matite dikhai thakise aru Ghar laga Samundar te, aru jongol majot pora taikhan ke chalis saal tak cholai kene loi jaise.
2c0725009a	Etu Moses he ase, jun Israel khan ke koise, ‘Isor pora tumikhan nimite tumikhan laga bhai kokai khan majot pora ekjon moi nisena bhabobadi ulai dibo.’
2c072600ca	Etu tai ase, jongol te thaka homoi te, Sinai Pahar te sorgodoth logot kotha korise, aru kun amikhan baba laga baba khan logot asele, aru utu tai ase jun pora jinda kotha paikene amikhan ke ponchai dise.
2c07270091	Etu manu laga kotha moi khan laga baba laga baba khan mani bole mon kora nai, kintu taike hatai dise, aru taikhan laga mon Egypt phale jai jaise.
2c072800b3	Aru Aaron koise, ‘Amikhan nimite murti khan bonai dibi jun amikhan ke loi kene age jabo. Aru etu Moses, jun he amikhan ke Egypt pora loi anise, taike ki hoise amikhan najane.’
2c0729007a	Titia taikhan ekta goru bacha bonaise, aru hath pora bona laga murti ke kiba ani kene boli dise, aru khushi manai thakise.
2c072a00f0	Kintu Isor taikhan ke chari kene akas aru tara khan ke puja kori bole dise, jineka bhabobadi khan laga kitab te likha ase, ‘Tumikhan moike janwar laga boli diya nai Chalis saal jongol te thaka homoi te, tumi Israel manu khan kotha manise?
2c072b00cc	Apuni khan Molech laga tambu ke mani loise, Aru tumikhan laga bhagwan Rephan laga tara bhi, aru murti bonai kene puja kori bole loi jaise karone: Moi tumikhan ke Babylon pora bisi dur te loi rakhidibo.’
2c072c008e	Ami laga baba laga baba khan logot sakhi laga tambu ase, jineka taike dikhaise jongol te, tineka bona bole koise, aru thik tineka bonai loise.
2c072d00fa	Etu ase tombu ghor juntu amikhan baba khan pora paikene Joshua hath pora loi yate anise, jitia taikhan desh khan ke gheri loi kene kabja kori loise, jun khan Isor he amikhan laga baba khan usor pora khedai dise, aru David raja laga homoi tak thakise,
2c072e0055	jun Isor itcha te paise, tai mangise Jacob laga Isor ke thaki bole ekta jagah karone.
2c072f0032	Kintu Solomon he Isor karone ekta ghor bonai dise.
2c07300056	Kintu, Mohan Isor to manu pora bonai diya ghor te nathake, bhabobadi pora kowa nisena,
2c073100a0	‘Sorgo to Ami laga singhason, aru prithibi Ami laga theng rakha jaga. Probhu koise, tumi Moi karone ghor bonai dibo? Aru Ami laga aram kora jaga to kote hobo?
2c07320030	Moi he nijor hath pora etu sob bona nai naki?’
2c073300af	Tumikhan phutani aru mon aru kaan te sunnot nakora khan, tumikhan Pobitro Atma laga hinsa kori thake, tumikhan baba laga baba khan kori aha nisena, tineka apuni khan bhi kore.
2c073400d9	Eneka kun bhabobadi ase junke tumikhan laga baba pora dukh diya nai? Taikhan pora ahibole thaka Dharmik Jon Jisu laga kotha kowa manu khan ke bhi morai dise, aru tumikhan bhi morai diya aru thogai diya khan hoi jaise,
2c07350061	Tumikhan sorgodoth khan pora diya Isor laga niyom luwa khan, hoilebi tumikhan manibo para nai.”
2c0736007e	Jitia taikhan etu kotha hunise, sabha laga manu khan monte bisi khong hoise, aru dath kamuri kene Stephen uporte khong uthise.
2c0737008d	Kintu tai Pobitro Atma te bhorta hoi kene, sorgote saise, aru Isor laga mohima aru Jisu to Isor laga dyna hath phale khara thaka dikhi paise.
2c07380089	Stephen pora hala kori kene koise, “Sabi, sorgo khuli thaka dikhi ase, aru Manu laga Putro Isor laga dyna hath phale khara kori ase.”
2c0739006a	Titia taikhan untcha awaj pora hala korise, aru kaan bondh kori kene sob eke logot tai usorte polai ahise.
2c073a00a4	Aru taikhan taike sheher bahar te loijai kene taike pathor mari dise, aru gawahi khan taikhan laga kapra loise aru jawan manu ekjon naam Saul laga bhori te rakhise.
2c073b0079	Aru taikhan jitia Stephen ke pathor mari thakise, tai Isor ke mati kene koise, “Probhu Jisu, moi laga Atma loi lobi.”
2c073c0081	Titia tai athukarikena jor awaj pora koise, “Probhu, taikhan ke etu paap laga bisar nokoribi.” Etu koi kene tai ghumai jaise.
2c080100cf	Saul bhi Stephen ke morai dibole monjur korise, aru etu dinte Jerusalem te thaka girja te bisi dukh digdar ahise; aru sob biswasi khan Judea aru Samaria te alag-alag jai jaise, khali apostle khan he thakise.
2c08020064	Biswasi manu khan pora Stephen laga gaw uthai loijai kene kobor dise, aru manu khan mon dukh korise.
2c08030090	Kintu Saul girja khan ke biya kori bole kosis kori thakise; aru ghor-ghor te jai kene, mota aru maiki sobke dhori kene bondhi ghor te hali dise.
2c08040068	Aru jun biswasi alag phale jai jaisele taikhan ja-a jaga sob te khushi laga khobor prochar kori thakise.
2c0805005a	Titia Philip Samaria sheher te jai kene manu khan ke Khrista laga kotha prochar kori dise.
2c0806006a	Aru Philip ki kotha prochar korise, taikhan mon dikene hunise, aru tai kori diya asurit kaam khan dikhise.
2c080700a0	Bisi manu bhitor te dusto atma khan thakise, aru eitu khan taikhan pora ulai jaise, jor pora hala kori kene. Bisi manu jothor aru lengra khan bhi changai paise.
2c0808002c	Aru etu sheher manu khan bisi khushi korise.
2c080900a0	Kintu ta te Simon koi kene ekjon manu thakise, tai jadu montor kori kene Samaria manu khan ke asurit kori dise, aru tai nijorke ekjon dangor manu ase koi thake.
2c080a0086	Aru sob Samaria manu chutu pora dangor tak tai laga kotha bhal pora huni thakise aru koise, “Etu manu logote Isor laga takot ase.”
2c080b00aa	Tai laga kotha manu khan hune, kelemane bisi homoi pora tai jadu montor kori kene manu khan ke asurit kaam dikhai thakise, etu karone taikhan tai laga kotha mani thakise.
2c080c00a1	Kintu jitia taikhan Philip ke biswas korise, aru tai Isor laga rajyo kotha aru Jisu Khrista laga naam ke prochar korise, bisi mota aru maiki khan baptizma loise.
2c080d0099	Titia Simon nijor bhi biswas korise, aru tai baptizma loi kene Philip logote thaki jaise, aru jitia asurit kaam khan kora dikhise, tai bisi khushi paise.
2c080e007f	Jitia Jerusalem te thaka apostle khan Samaria pora Isor kotha loise koi kene hunise, taikhan nimite Peter aru John ke pathaise.
2c080f0066	Jitia Peter aru John ta te punchise, taikhan nimite prathana korise, taikhan Pobitro Atma pabo nimite.
2c0810007a	Kelemane Pobitro Atma taikhan logote aha nai, kintu taikhan Probhu Jisu naam pora khali baptizma he loi kene thaka karone.
2c08110067	Titia Peter aru John taikhan uporte hath rakhi kene prathana kori dise, aru taikhan Pobitro Atma paise.
2c08120083	Aru jitia Simon dikhise apostle khan manu laga uporte hath rakhile Pobitro Atma pai ase, tai apostle khan ke poisa dibole bisarise.
2c0813006b	Titia tai koise, “Moike bhi etu adhikar dibi, ta te moi jun uporte hath rakhibo tai Pobitro Atma pabo.”
2c08140084	Kintu Peter taike koise, tumi laga poisa tumi logote khotom hoi jabo, kelemane tumi Isor laga bordan poisa pora kini bole bhabi ase.
2c08150056	Tumi laga yate eku bhag aru hisa nai, kelemane Probhu usorte tumi laga mon thik nohoi.
2c081600a7	Etu nimite mon ghura bhi aru biya bhabona pora ulabi, aru Probhu usorte prathana koribi, titia Tai pora tumi laga letera mon aru biya bhabona pora maph kori dibo pare.
2c08170052	Kelemane moi dikhi ase tumi laga biya bhabona aru paap pora bandi thaka mon to.”
2c08180078	Titia Simon koise, “Probhu logot moi nimite prathana kori dibi, apuni pora ki koise etu moi uporte nahibole nimite.”
2c081900a9	Jitia taikhan Isor kotha koi dise aru sakhi korise, Peter aru John wapas Jerusalem te jaise, aru Samaria manu laga bosti khan te jai kene Isor laga kotha prochar korise.
2c081a00bc	Titia Probhu laga sorgodoth Philip logote kotha korise, aru koise, “Uthibi aru dakshin laga rasta jun to Jerusalem hoi kene Gaza te jai ta te jabi.”- Etu rasta balu laga jaga pora jai.
2c081b00f0	Titia tai uthi kene jaise. Aru ta te Ethiopia laga ekjon hijira manu thakise, tai ekjon dangor adhikar chola manu thakise, tai Candace, Ethiopia laga rani laga dhun sampoti sa-a manu asele, aru tai mohima kori bole Jerusalem te jai thakise.
2c081c006f	Aru tai laga ghora gaari te bohi kene wapas ghor te jai thakise, aru Isaiah bhabobadi laga kitab porhi thakise.
2c081d0049	Titia Atma pora Philip ke koise, “Jai kene ghora gari usorte bohibi.”
2c081e0096	Titia Philip tai usorte polaikene jaise, aru Tai Isaiah bhabobadi laga kitab porhi thaka hunise, aru koise, “Tumi ki porhi ase etu bujhi pai ase?”
2c081f0082	Titia tai koise, “Moi kineka janibo, jitia tak moike kunba pora nashikai?” Titia tai Philip ke ghora gari te bohi bole matise.
2c082000f1	Etiya jun to kitab Ethiopia manu pora porhi thakise etu eneka thakise, “Taike ekta mer bolidan dibole nisena loi jaise, Aru jineka mer bacha pora chuli kata manu usorte chup-chap pora bohe, Etu nisena, aru Tai pora Tai laga mukh khula nai.
2c082100a5	Tai laga bisar sorom khilai dikene Tai usor pora loi jaise. Kun Tai laga manu khan ase koi kene kobo pare? Kelemane Tai laga jibon to etu duniya pora uthai loise.”
2c082200a4	Titia hijira pora Philip ke hudise, “Moi apuni ke anurodh kori ase, kun bhabobadi laga kotha koi ase, tai nijor laga koi ase, na dusra manu laga kotha koi ase?”
2c0823006a	Titia Philip tai mukh khuli se, aru Isor kotha pora shuru kori kene, Jisu laga kotha taike prochar korise.
2c082400a6	Taikhan rasta te jai thaka homoi te pani thaka jagah ponchise, titia hijira pora koise, “Sabi, yate pani ase, moike baptizma lobole nimite ki pora rukhai ase?’”
2c082500a5	Titia Philip pora koise, “Jodi tumi mon pora biswas kore, baptizma lobo pare.” Titia tai koise, “Moi biswas kore Jisu Khrista Isor laga chokra ase koi kene.”
2c08260086	Titia tai ghora gari ke rukhibole hukum dise. Aru Philip aru hijira duijon panite namikene jaise, aru Philip pora taike baptizma dise.
2c08270096	Jitia taikhan pani pora ulai ahise, Probhu laga Atma pora Philip ke loi jaise, titia hijira taike aru dikha nai, kintu tai bisi khushi pora jai jaise.
2c0828009e	Kintu Philip to Azotus te ahise, aru pura jagate tai jaise, jitia tak tai Caesarea puncha nai, tai sob sheher khan te jai kene Isor laga kotha prochar korise.
2c0901006e	Kintu Saul, Probhu laga chela khan ke morai dibo koi kene kotha kori thakise aru tai moha purohit logote jaise
2c090200d3	aru tai moha purohit logote chithi mangise Damascus sheher laga mondoli khan nimite, jodi tai rasta te jai thaka homoi te kunba manu pai, mota aru mahila hoilebi, eitu khan ke dhori kene Jerusalem te loi jabole.
2c0903008a	Jitia tai safar te jai thakise, Damascus te punchibole usor huwa homoi te, achanak sorgo pora ujala hoi kene ekta puhor tai uporte jolise;
2c09040075	aru titia tai matite giri jaise, aru ekta awaj taike koi thaka hunise, “Saul, Saul, kele tumi Moike dukh di ase?”
2c090500a1	Aru titia Saul hudise, “Apuni kun ase Probhu?” Aru Probhu jowab dise, “Moi Jisu ase junke tumi dukh di ase; pathor te theng marile nijor he jokhom pabo.”
2c090600ce	Titia tai asurit hoise aru bhoi pora kapi kene koise, “Probhu moi ki kori bole lage?” Titia Probhu taike koise, “Uthibi aru Damascus sheher te jabi, aru tumi ki koribo lage etu sob tumike koi dibo.”
2c09070068	Jun manu Saul logote jai thakise taikhan chup hoi jaise, taikhan awaj hunise, kintu kunke bhi dikha nai.
2c0908009c	Titia Saul khara hoise, aru jitia tai laga suku khuli se, tai eku bhi dikhi bole napara hoise; titia taikhan tai laga hath dhori kene Damascus te loi jaise.
2c0909005c	Aru tai tin din suku andha hoi jaise aru eku dikhi bole para nai, aru kha luwa bhi kora nai.
