2800000007	Matthew
2c08220077	The eunuch said to Philip, “I ask yoʋ, who does the prophet say this about? About himself, or about someone else?”
2c08230070	Then Philip opened his mouth to speak, and beginning from this Scripture, he told him the good news about Jesus.
2c08240093	As they were going along the road, they came to some water, and the eunuch said, “Behold, here is water! What prevents me from being baptized?”
2c08260085	So he ordered the chariot to stop, and the two of them went down into the water, both Philip and the eunuch, and Philip baptized him.
2c0827008d	When they came up out of the water, the Spirit of the Lord caught Philip away, and the eunuch saw him no more, but went on his way rejoicing.
2c08280092	Philip, however, found himself at Azotus, and as he passed through that region, he preached the gospel in all the towns until he came to Caesarea.
2c09010071	Meanwhile Saul, still breathing out threats and murder against the disciples of the Lord, went to the high priest
2c090200b3	and asked for letters from him to the synagogues in Damascus, so that if he found any who belonged to the Way, whether men or women, he might bring them to Jerusalem as prisoners.
2c09030065	As he was going along, he drew near to Damascus, and suddenly a light from heaven flashed around him.
2c09040065	Falling to the ground, he heard a voice saying to him, “Saul, Saul, why are yoʋ persecuting me?”
2c0905005d	Saul said, “Who are yoʋ, Lord?” The Lord said, “I am Jesus, whom yoʋ are persecuting.
2c09060048	But rise and enter the city, and yoʋ will be told what yoʋ must do.”
2c0907005b	The men who were traveling with Saul stood speechless, hearing the voice but seeing no one.
2c09080083	Saul rose from the ground, and although his eyes were open, he saw no one. So they led him by the hand and brought him to Damascus.
2c0909003d	He went three days without seeing, and neither ate nor drank.
2c090a008c	Now there was a disciple in Damascus named Ananias. The Lord said to him in a vision, “Ananias.” He said, “Behold, here I am, Lord.”
2c090b00a4	Then the Lord said to him, “Get up and go to the street called Straight, and at the house of Judas look for a man of Tarsus named Saul. For behold, he is praying,
2c090c007b	and in a vision he has seen a man named Ananias coming in and laying his hand on him so that he might receive his sight.”
2c090d0079	But Ananias answered, “Lord, I have heard from many about how much evil this man has done to yoʋr saints in Jerusalem.
2c090e005b	And here he has authority from the chief priests to arrest all who call upon yoʋr name.”
2c090f0081	But the Lord said to him, “Go, for he is a vessel chosen by me to bring my name before Gentiles, kings, and the sons of Israel.
2c0910003e	I will show him how much he must suffer for my name's sake.”
2c091100f1	So Ananias went and entered the house. Laying his hands on Saul, he said, “Brother Saul, the Lord, who appeared to yoʋ on the road by which yoʋ came, has sent me so that yoʋ may receive yoʋr sight and be filled with the Holy Spirit.”
2c09120072	Immediately something like scales fell from Saul's eyes, and he received his sight. Then he rose and was baptized,
2c0913006a	and after taking some food, he was strengthened. For several days Saul was with the disciples in Damascus.
2c09140053	Immediately he began preaching in the synagogues that the Christ is the Son of God.
2c091500de	All who heard it were amazed and said, “Is this not the man who in Jerusalem tried to destroy those who call upon this name, and has he not come here for the purpose of bringing them as prisoners to the chief priests?”
2c09160076	But Saul grew stronger and kept confounding the Jews who dwelt in Damascus, proving that this man Jesus is the Christ.
2c09170044	When many days had past, the Jews took counsel together to kill him,
2c09180074	but their plot became known to Saul. They started watching the gates both day and night so that they might kill him.
2c09190071	But the disciples took him by night and let him down through a window in the city wall, lowering him in a basket.
2c091a0094	When Saul arrived in Jerusalem, he tried to join the disciples, but they were all afraid of him because they did not believe that he was a disciple.
2c091b00e2	Barnabas, however, took him and brought him to the apostles. He related to them how Saul had seen the Lord on the road and that the Lord had spoken to him, and how he had been preaching boldly in Damascus in the name of Jesus.
2c091c0064	So Saul stayed with them and would go into Jerusalem and speak boldly in the name of the Lord Jesus.
2c091d0055	He would also speak and debate with the Hellenists, but they were trying to kill him.
2c091e0063	When the brothers found out about it, they brought him down to Caesarea and sent him off to Tarsus.
2c091f00cd	So the churches throughout all Judea, Galilee, and Samaria had peace and were being strengthened. Continuing in the fear of the Lord and in the encouragement of the Holy Spirit, they were being multiplied.
2c0920005e	Now as Peter was traveling from place to place, he went down to the saints who dwelt in Lydda.
2c09210064	There he found a man named Aeneas, who was paralyzed and had been confined to a mat for eight years.
2c09220073	Peter said to him, “Aeneas, Jesus Christ has now healed yoʋ; rise and roll up yoʋr mat.” Immediately he rose,
2c09230045	and all who dwelt in Lydda and Sharon saw him and turned to the Lord.
2c09240080	Now in Joppa there was a disciple named Tabitha (which means “Dorcas”). She was always doing good works and charitable acts.
2c0925005d	In those days she became sick and died, so they washed her body and laid it in an upper room.
2c09260085	Lydda was near Joppa, so when the disciples heard that Peter was there, they sent for him, urging him not to delay in coming to them.
2c092700e1	So Peter rose and went with them. When he arrived, they brought him to the upper room, and all the widows stood before him, weeping and showing him all the tunics and cloaks that Dorcas had made while she was still with them.
2c092800a8	But Peter sent them all outside, knelt down, and prayed. Turning toward the body, he said, “Tabitha, arise.” Then she opened her eyes, and seeing Peter, she sat up.
2c0929006c	He gave her his hand and raised her up. Then he called in the saints and the widows and presented her alive.
2c092a0046	This became known throughout all Joppa, and many believed in the Lord.
2c092b0044	And Peter remained in Joppa for many days with a tanner named Simon.
2c0a010063	Now there was a man in Caesarea named Cornelius, a centurion of what was called the Italian cohort.
2c0a020081	He was a devout man who feared God along with his entire household; he gave generously to those in need and always prayed to God.
2c0a030079	About the ninth hour of the day he saw clearly in a vision an angel of God, who came in and said to him, “Cornelius!”
2c0a0400bc	Staring at him intently, Cornelius was afraid and said, “What is it, Lord?” The angel said to him, “Yoʋr prayers and charitable acts have ascended as a memorial offering before God.
2c0a05004a	Now send men to Joppa and have them bring back Simon, who is called Peter.
2c0a060046	He is staying with a tanner named Simon, whose house is by the sea.”
2c0a07007f	When the angel who spoke to him went away, Cornelius called two of his servants and a devout soldier from among his attendants.
2c0a08003b	After explaining everything to them, he sent them to Joppa.
2c0a090089	On the next day, as the men were traveling along and approaching the city, Peter went up on the housetop to pray at about the sixth hour.
2c0a0a005e	He became hungry and wanted to eat, and as they were preparing a meal, a trance fell upon him.
2c0a0b008d	He saw heaven opened and an object like a large sheet coming down to him. It was tied at its four corners and was being lowered to the earth.
2c0a0c0071	In it were all kinds of four-footed animals of the earth, as well as wild beasts, reptiles, and birds of the sky.
2c0a0d003a	Then a voice came to him: “Rise, Peter, kill and eat.”
2c0a0e0063	But Peter said, “Surely not, Lord! For I have never eaten anything that is defiled or unclean.”
2c0a0f0062	The voice came to him again a second time: “Do not regard as defiled what God has made clean.”
2c0a10004e	This happened three times, and then the object was taken up again into heaven.
2c0a1100c0	While Peter was greatly perplexed, pondering within himself what the vision he had seen might mean, behold, the men sent by Cornelius had asked for Simon's house and were standing at the gate.
2c0a12004c	They called out and asked if Simon, who was called Peter, was staying there.
2c0a13006a	As Peter continued pondering the vision, the Spirit said to him, “Behold, some men are looking for yoʋ.
2c0a14005c	Now get up, go downstairs, and go with them without any misgivings, for I have sent them.”
2c0a150076	So Peter went down to the men and said, “Behold, I am the one you are looking for. For what reason have you come?”
2c0a1600e0	They said, “Cornelius, a centurion, a righteous and God-fearing man, who is well spoken of by the entire Jewish nation, was directed by a holy angel to send for yoʋ to come to his house and to hear a message from yoʋ.”
2c0a17008f	So Peter invited them in and put them up for the night. The next day Peter went with them, and some of the brothers from Joppa accompanied him.
2c0a18007e	The following day they entered Caesarea. Cornelius was expecting them and had called together his relatives and close friends.
2c0a190055	When Peter entered the house, Cornelius met him, fell at his feet, and worshiped him.
2c0a1a0045	But Peter raised him up, saying, “Stand up; I too am just a man.”
2c0a1b004d	As Peter talked with him, he went in and found many people gathered together.
2c0a1c00bc	Peter said to them, “You know that it is forbidden for a Jewish man to keep company with or associate with a foreigner, but God has shown me that I should call no one defiled or unclean.
2c0a1d0071	That is why I came without objection when I was sent for. I ask then, what is the reason you have sent for me?”
2c0a1e00a2	Cornelius said, “Four days ago I was fasting until this hour. At the ninth hour I was praying in my house, and behold, a man stood before me in bright clothing.
2c0a1f0073	The man said, ‘Cornelius, yoʋr prayer has been heard, and yoʋr charitable acts have been remembered before God.
2c0a2000a9	Therefore send to Joppa and ask for Simon, who is called Peter. He is staying by the sea in the house of a tanner named Simon. When he arrives, he will speak to yoʋ.’
2c0a2100a4	So I sent for yoʋ at once, and yoʋ have done well by coming. Now then, we are all here in the presence of God to hear all that yoʋ have been commanded by God.”
2c0a22005d	Then Peter opened his mouth and said, “Now I truly understand that God shows no partiality,
2c0a230055	but in every nation anyone who fears him and does what is right is acceptable to him.
2c0a240089	You yourselves know the message he sent to the sons of Israel, preaching the good news of peace through Jesus Christ, who is Lord of all,
2c0a25006a	the message that spread throughout all Judea, beginning from Galilee after the baptism that John preached:
2c0a2600ad	how God anointed Jesus of Nazareth with the Holy Spirit and power, who then went around doing good and healing all who were oppressed by the devil, because God was with him.
2c0a270088	We are witnesses of everything he did both in the country of the Jews and in Jerusalem. They put him to death by hanging him on a cross,
2c0a280042	but God raised him up on the third day and allowed him to be seen,
2c0a29008e	not by all the people, but by us, the witnesses who had been chosen beforehand by God, who ate and drank with him after he rose from the dead.
2c0a2a008c	He commanded us to preach to the people and to testify that he is the one who has been appointed by God as judge of the living and the dead.
2c0a2b0074	All the prophets testify about him that everyone who believes in him receives remission of sins through his name.”
2c0a2c006c	While Peter was still speaking these words, the Holy Spirit fell upon all who were listening to the message.
2c0a2d00a4	All the believers from among the circumcised who had come with Peter were astonished, because the gift of the Holy Spirit was being poured out even on the Gentiles.
2c0a2e0051	For they heard them speaking in tongues and magnifying God. Then Peter responded,
2c0a2f006d	“Can anyone withhold water for baptizing these people who have received the Holy Spirit just as we have?”
2c0a30006f	So he gave orders to have them baptized in the name of the Lord. Then they asked him to stay on for a few days.
2c0b01006e	Now the apostles and the brothers who were in Judea heard that the Gentiles had also received the word of God.
2c0b02005f	So when Peter came up to Jerusalem, those of the circumcision faction began disputing with him,
2c0b03004e	saying, “Yoʋ went into the house of uncircumcised men and ate with them!”
2c0b040047	But Peter began to explain the situation to them, step by step, saying,
2c0b0500b4	“I was praying in the city of Joppa, and in a trance I saw a vision of an object like a large sheet coming down, being lowered from heaven by its four corners, and it came to me.
2c0b060085	As I stared at it, I looked closely and saw four-footed animals of the earth, as well as wild beasts, reptiles, and birds of the sky.
2c0b070043	Then I heard a voice saying to me, ‘Rise, Peter, kill and eat.’
2c0b08005d	But I said, ‘Surely not, Lord! For nothing defiled or unclean has ever entered my mouth.’
2c0b09006c	The voice from heaven responded to me a second time: ‘Do not regard as defiled what God has made clean.’
2c0b0a004e	This happened three times, and then everything was drawn up again into heaven.
2c0b0b0073	And behold, at that very moment three men arrived at the house where I was; they had been sent to me from Caesarea.
2c0b0c0082	The Spirit told me to go with them without any misgivings. These six brothers also went with me, and we went into the man's house.
2c0b0d0096	He told us how he had seen an angel standing in his house and saying to him, ‘Send men to Joppa and have them bring back Simon, who is called Peter;
2c0b0e0060	he will speak a message to yoʋ by which yoʋ will be saved, yoʋ and yoʋr entire household.’
2c0b0f0064	As I began to speak, the Holy Spirit fell upon them, just as he had fallen upon us at the beginning.
2c0b100078	Then I remembered what the Lord had said: ‘John baptized with water, but you will be baptized with the Holy Spirit.’
2c0b110081	If then God gave them the same gift that he gave us when we believed in the Lord Jesus Christ, how could I stand in God's way?”
2c0b1200bc	When the apostles and brothers heard this, they ceased their objections and began glorifying God, saying, “Then to the Gentiles also God has granted the repentance that leads to life.”
2c0b1300af	Now those who had been scattered because of the persecution that arose over Stephen traveled as far as Phoenicia, Cyprus, and Antioch, speaking the word to no one except Jews.
2c0b14009f	But there were some Cypriot and Cyrenian men among them who went to Antioch and began speaking to the Hellenists, preaching the good news about the Lord Jesus.
2c0b150061	The hand of the Lord was with them, and a large number of people believed and turned to the Lord.
2c0b160066	News of this reached the ears of the church in Jerusalem, and they sent Barnabas out to go to Antioch.
2c0b17008c	When he arrived and saw the grace of God, he rejoiced and began exhorting all the believers to remain true to the Lord with resolute hearts.
2c0b18006e	For he was a good man, full of the Holy Spirit and faith, and a large number of people were added to the Lord.
2c0b19002e	Then Barnabas went to Tarsus to look for Saul.
2c0b1a00c8	When he found him, he brought him to Antioch. So for an entire year they met with the church and taught a large number of people, and it was in Antioch that the disciples were first called Christians.
2c0b1b0040	In those days some prophets came down to Antioch from Jerusalem.
2c0b1c00b6	One of them, named Agabus, stood up and indicated by the Spirit that a severe famine was about to come upon the entire world (which indeed took place in the time of Claudius Caesar).
2c0b1d0072	So the disciples, each according to his own ability, determined to send relief to the brothers who dwelt in Judea.
2c0b1e004a	This they did, sending it to the elders by the hands of Barnabas and Saul.
2c0c01005a	About that time King Herod arrested some who belonged to the church in order to harm them.
2c0c020033	He killed James the brother of John with the sword.
2c0c030086	And when he saw that this pleased the Jews, he proceeded to arrest Peter also. (This took place during the Feast of Unleavened Bread.)
2c0c0400ae	After seizing him, he put him in prison, handing him over to be guarded by four squads of four soldiers each. Herod planned to bring him out to the people after the Passover.
2c0c050051	So Peter was kept in prison, but the church was earnestly praying to God for him.
2c0c0600c1	The very night before Herod was going to bring him out, Peter was sleeping between two soldiers, bound with two chains, while the guards in front of the door were keeping watch over the prison.
2c0c0700cc	And behold, an angel of the Lord stood before Peter, and a light shone in the cell. The angel struck Peter on the side and woke him up, saying, “Get up quickly!” And the chains fell off Peter's hands.
2c0c08009d	Then the angel said to him, “Get dressed and put on yoʋr sandals.” And Peter did so. Then the angel said to him, “Put on yoʋr cloak and follow me.”
2c0c090091	So Peter went out and followed him, but he did not realize that what the angel was doing was really happening; he thought he was seeing a vision.
2c0c0a00de	After they passed the first and second guard, they came to the iron gate leading into the city. It opened for them on its own, and they went out. When they had gone the length of one street, the angel immediately left him.
2c0c0b00c5	When Peter came to his senses, he said, “Now I truly know that the Lord has sent his angel and rescued me from the hand of Herod and from everything the Jewish people were expecting to happen.”
2c0c0c0094	When Peter realized this, he went to the house of Mary, the mother of John (who was called Mark), where many had gathered together and were praying.
2c0c0d0055	Peter knocked at the door of the gate, and a servant girl named Rhoda came to answer.
2c0c0e009d	When she recognized Peter's voice, she was so overjoyed that she did not open the gate, but ran in and reported that Peter was standing in front of the gate.
2c0c0f0081	They said to her, “Yoʋ are out of yoʋr mind.” But when she kept insisting that it was so, they said, “It is his angel.”
2c0c100064	Meanwhile Peter continued knocking, and when they opened the gate, they saw him and were astonished.
2c0c1100d6	But motioning to them with his hand to be silent, he told them how the Lord had brought him out of prison. He also said, “Tell these things to James and to the brothers.” Then he left and went to another place.
2c0c120062	When daybreak came, there was a great commotion among the soldiers as to what had become of Peter.
2c0c1300b7	When Herod searched for him but did not find him, he questioned the guards and ordered them to be led away and executed. Then he went down from Judea to Caesarea and spent time there.
2c0c140105	Now Herod was having an angry dispute with the people of Tyre and Sidon. So they came to him with one accord, and having won over Blastus, the king's personal attendant, they asked for peace, because their country was supplied with food from the king's country.
2c0c150071	On an appointed day Herod dressed himself in royal clothing, sat down on the platform, and made a speech to them.
2c0c160044	The people kept shouting, “The voice of a god and not of a man!”
2c0c170090	Immediately an angel of the Lord struck Herod down because he did not give glory to God, and he was eaten by worms and breathed his last breath.
2c0c18002d	But the word of God increased and multiplied.
2c0c190080	And when Barnabas and Saul completed their ministry, they returned to Jerusalem and brought with them John, who was called Mark.
2c0d0100c5	Now at the church in Antioch there were certain prophets and teachers: Barnabas, Simeon (who was called Niger), Lucius of Cyrene, Manaen (who had been brought up with Herod the tetrarch), and Saul.
2c0d020093	As they were serving the Lord and fasting, the Holy Spirit said, “Set apart for me Barnabas and Saul for the work to which I have called them.”
2c0d030055	So after they had fasted and prayed, they laid their hands on them and sent them off.
2c0d04006f	Being sent out by the Holy Spirit, the two of them went down to Seleucia, and from there they sailed to Cyprus.
2c0d050085	When they arrived at Salamis, they proclaimed the word of God in the synagogues of the Jews. (They also had John as their assistant.)
2c0d06007c	When they had gone across the island to Paphos, they came across a certain magician, a Jewish false prophet named Bar-Jesus.
2c0d07007e	He was with the proconsul Sergius Paulus, an intelligent man, who summoned Barnabas and Saul, seeking to hear the word of God.
2c0d08007a	But the magician Elymas (for that is what his name means) opposed them, seeking to turn the proconsul away from the faith.
2c0d090054	But Saul, also known as Paul, filled with the Holy Spirit, looked intently at Elymas
2c0d0a00a0	and said, “O son of the devil, full of all deceit and all trickery, enemy of all righteousness, will yoʋ not cease perverting the straight paths of the Lord?
2c0d0b00ec	And now, behold, the hand of the Lord is against yoʋ, and yoʋ will be blind, unable to see the sun for a period of time.” Immediately a mist and darkness fell upon him, and he was going around seeking people to lead him by the hand.
2c0d0c0069	When the proconsul saw what had happened, he believed, for he was astonished at the teaching of the Lord.
2c0d0d007f	Then Paul and his companions set sail from Paphos and went to Perga in Pamphylia, but John left them and returned to Jerusalem.
2c0d0e0078	Continuing on from Perga, they came to Antioch in Pisidia. On the Sabbath day they went into the synagogue and sat down.
2c0d0f00b5	After the reading of the Law and the Prophets, the rulers of the synagogue sent them a message, saying, “Brothers, if you have any word of exhortation for the people, speak it.”
2c0d100062	Standing up, Paul motioned with his hand and said, “Men of Israel, and you who fear God, listen.
2c0d1100a4	The God of this people chose our fathers and exalted the people during their sojourn in the land of Egypt, and with an uplifted arm he led them out of that country.
2c0d12003d	For about forty years, he put up with them in the wilderness,
2c0d13006a	and after destroying seven nations in the land of Canaan, he gave his people their land as an inheritance.
2c0d14006c	After that he gave them judges for about four hundred and fifty years, up to the time of the prophet Samuel.
2c0d150086	Then the people asked for a king, and God gave them Saul the son of Kish, a man of the tribe of Benjamin, who reigned for forty years.
2c0d1600c0	After removing Saul, God raised up David as their king, about whom he testified, ‘I have found David the son of Jesse to be a man after my own heart; he will do all that I want him to do.’
2c0d170054	From this man's offspring God brought salvation to Israel, according to his promise,
2c0d180060	after John had first preached a baptism of repentance to Israel in advance of the coming Savior.
2c0d1900b8	Now as John was completing his course, he said, ‘Who do you suppose that I am? I am not he. But behold, one is coming after me, the sandals of whose feet I am not worthy to untie.’
2c0d1a0081	“Brothers, sons of the family of Abraham, and those among you who fear God, to you the message of this salvation has been sent.
2c0d1b00c3	Since those who dwell in Jerusalem, along with their rulers, failed to recognize this man and the voices of the prophets that are read every Sabbath, they fulfilled their words by condemning him.
2c0d1c005d	Even though they found no grounds for a death sentence, they asked Pilate to have him killed.
2c0d1d0071	When they had fulfilled all that was written about him, they took him down from the cross and laid him in a tomb.
2c0d1e0021	But God raised him from the dead,
2c0d1f007f	and for many days he was seen by those who had come up with him from Galilee to Jerusalem, who are his witnesses to the people.
2c0d200086	And we preach to you the good news that what God promised to our fathers, he has fulfilled to us, their children, by raising up Jesus,
2c0d21005d	just as it is written in the second Psalm, ‘Yoʋ are my son; today I have begotten yoʋ.’
2c0d2200ac	As for the fact that he raised him from the dead, no longer to return to corruption, God has spoken in this way: ‘I will give you the holy and sure blessings of David.’
2c0d23005f	Therefore it also says in another place: ‘Yoʋ will not let yoʋr Holy One see corruption.’
2c0d24007c	For when David had served God's purpose in his own generation, he fell asleep, was added to his fathers, and saw corruption.
2c0d250031	But he whom God raised up did not see corruption.
2c0d260069	Therefore let it be known to you, brothers, that through this man remission of sins is proclaimed to you,
2c0d270073	and by this man everyone who believes is acquitted of everything you could not be acquitted of by the law of Moses.
2c0d280043	So beware that what is said in the prophets does not happen to you:
2c0d2900a0	‘Behold, you scoffers, be amazed and perish, for I am doing a work in your days that you will certainly not believe, even if someone tells you about it.’”
2c0d2a0096	Now as Paul and Barnabas were going out from the synagogue of the Jews, the Gentiles were urging them to speak about these things on the next Sabbath.
2c0d2b00ca	And when the meeting of the synagogue was dispersed, many of the Jews and the devout converts to Judaism followed Paul and Barnabas, who spoke to them and persuaded them to continue in the grace of God.
2c0d2c005f	On the following Sabbath, nearly the entire city was gathered together to hear the word of God.
2c0d2d008f	But when the Jews saw the crowds, they were filled with jealousy and began to contradict what Paul was saying, opposing him and slandering him.
2c0d2e00ef	But Paul and Barnabas spoke boldly, saying, “It was necessary for the word of God to be spoken first to you. But since you are rejecting it and do not judge yourselves to be worthy of eternal life, behold, we are turning to the Gentiles.
2c0d2f00a4	For this is what the Lord has commanded us: ‘I have appointed yoʋ to be a light to the Gentiles, so that yoʋ may bring salvation to the ends of the earth.’”
2c0d30008c	When the Gentiles heard this, they began rejoicing and glorifying the word of the Lord, and all who were appointed to eternal life believed.
2c0d31003d	So the word of the Lord spread throughout that entire region.
2c0d3200b4	But the Jews incited the devout women of high standing and the prominent men of the city. They stirred up persecution against Paul and Barnabas, and drove them out of their region.
2c0d330065	But Paul and Barnabas shook off the dust from their feet in protest against them and went to Iconium.
2c0d340040	And the disciples were filled with joy and with the Holy Spirit.
2c0e01009a	At Iconium Paul and Barnabas went together into the synagogue of the Jews and spoke in such a way that a great multitude of both Jews and Greeks believed.
2c0e020072	But the Jews who refused to believe stirred up and corrupted the minds of the Gentiles to be against the brothers.
2c0e0300b3	So Paul and Barnabas spent a long time there, speaking boldly for the Lord, who was testifying to the message of his grace by granting signs and wonders to be done by their hands.
2c0e040065	But the population of the city was divided; some were with the Jews, and some were with the apostles.
2c0e05007c	And when an attempt was made by both the Gentiles and the Jews, together with their rulers, to mistreat them and stone them,
2c0e060083	Paul and Barnabas became aware of it and fled for refuge to the Lycaonian cities of Lystra and Derbe and to the surrounding region.
2c0e07002a	There they continued to preach the gospel.
2c0e08007f	Now there was a man sitting in Lystra who could not use his feet. He had been lame from his mother's womb and had never walked.
2c0e09007a	This man listened to Paul as he was speaking. Paul looked at him intently, and when he saw that he had faith to be healed,
2c0e0a0060	he said with a loud voice, “Stand up on yoʋr feet!” So the man leaped up and began to walk.
2c0e0b0095	When the crowds saw what Paul had done, they lifted up their voices, saying in Lycaonian, “The gods have come down to us in the likeness of men.”
2c0e0c006b	Barnabas they called Zeus, and Paul they called Hermes, since he was the one who took the lead in speaking.
2c0e0d00b3	Then the priest of the shrine of Zeus that was located in front of their city brought bulls and garlands to the city gates, intending to offer sacrifices together with the crowds.
2c0e0e0076	But when the apostles Barnabas and Paul heard about it, they tore their clothes and rushed into the crowd, crying out,
2c0e0f00f9	“Men, why are you doing these things? We also are men with the same nature as you. We are bringing you good news, telling you to turn from these worthless things to the living God, who made the heavens, the earth, the sea, and all that is in them.
2c0e100043	In past generations he allowed all the nations to go their own way,
2c0e1100aa	although he did not leave himself without a witness in that he did good by giving you rain from heaven and fruitful seasons, filling our hearts with food and gladness.”
2c0e120064	Yet even by saying these things, they barely restrained the crowds from offering sacrifices to them.
2c0e130094	Then some Jews came from Antioch and Iconium and persuaded the crowds. They stoned Paul and dragged him out of the city, supposing that he was dead.
2c0e140079	But when the disciples gathered around him, he rose and entered the city. The next day he went on with Barnabas to Derbe.
2c0e15007e	After preaching the gospel in that city and making many disciples, Paul and Barnabas returned to Lystra, Iconium, and Antioch,
2c0e1600a4	strengthening the souls of the disciples, exhorting them to continue in the faith, and telling them that through many tribulations we must enter the kingdom of God.
2c0e170096	And when they had appointed elders for them in every church, with prayer and fasting they entrusted them to the Lord in whom they had come to believe.
2c0e180036	After passing through Pisidia, they came to Pamphylia,
2c0e190046	and when they had spoken the word in Perga, they went down to Attalia.
2c0e1a0079	From there they sailed to Antioch, where they had been committed to the grace of God for the work they had now completed.
2c0e1b009d	After they arrived and gathered the church together, they reported all that God had done through them, and how he had opened a door of faith to the Gentiles.
2c0e1c0037	And they stayed there with the disciples for some time.
2c0f01009a	Then some men came down from Judea and were teaching the brothers: “If you are not circumcised according to the custom of Moses, you cannot be saved.”
2c0f0200e8	Therefore, when Paul and Barnabas had a great dissension and debate with them, the brothers appointed Paul and Barnabas and some others from among the believers to go up to the apostles and elders in Jerusalem to discuss this issue.
2c0f0300be	After being sent on their way by the church, they passed through Phoenicia and Samaria and brought great joy to all the brothers when they described in detail the conversion of the Gentiles.
2c0f040095	When they arrived in Jerusalem, they were welcomed by the church, the apostles, and the elders, and they reported all that God had done through them.
2c0f0500b1	But some of the believers who belonged to the sect of the Pharisees stood up, saying, “It is necessary to circumcise the Gentiles and command them to keep the law of Moses.”
2c0f060049	So the apostles and the elders gathered together to consider this matter.
2c0f0700e8	After there had been much debate, Peter stood up and said to them, “Brothers, you know that in the early days God made a choice among us, that by the words of my mouth the Gentiles would hear the message of the gospel and believe.
2c0f080065	And God, who knows the heart, testified to them by giving them the Holy Spirit, just as he did to us.
2c0f09004c	He made no distinction between us and them, purifying their hearts by faith.
2c0f0a0094	Now then, why are you putting God to the test by placing a yoke on the neck of the disciples that neither our fathers nor we have been able to bear?
2c0f0b0069	On the contrary, we believe that we are saved by the grace of the Lord Jesus in the same way they are.”
2c0f0c009f	Then the entire assembly fell silent as they listened to Barnabas and Paul tell of all the signs and wonders God had performed through them among the Gentiles.
2c0f0d004a	When they had finished speaking, James replied, “Brothers, listen to me.
2c0f0e0065	Simeon has related how God first visited the Gentiles, to take from among them a people for his name.
2c0f0f004c	The words of the prophets are in agreement with this, just as it is written:
2c0f10007d	‘After this I will return and rebuild the tabernacle of David that has fallen; I will rebuild its ruins and erect it again,
2c0f11008c	so that the rest of mankind may seek the Lord, even all the Gentiles who are called by my name, says the Lord, who does all these things.’
2c0f12002f	All God's works are known to him from long ago.
2c0f130066	Therefore my judgment is that we not create difficulties for those among the Gentiles who turn to God,
2c0f140090	but that we write to them, telling them to abstain from things defiled by idols, from fornication, from what has been strangled, and from blood.
2c0f150085	For from generations of old, Moses has had those who preach him in every city, because he is read in the synagogues every Sabbath.”
2c0f1600e8	Then it seemed good to the apostles and to the elders, together with the whole church, to send men chosen from among them to Antioch with Paul and Barnabas, namely, Judas (called Barsabbas) and Silas, leading men among the brothers,
2c0f17009d	and to send with them this letter they had written: “The apostles, elders, and brothers, to the Gentile brothers in Antioch, Syria, and Cilicia: Greetings.
2c0f1800c8	Since we have heard that certain men, whom we did not authorize, have gone out from us and troubled you with their words, unsettling your minds by saying that you must be circumcised and keep the law,
2c0f190080	it seemed good to us, having come to one accord, to send you men chosen from among us, along with our beloved Barnabas and Paul,
2c0f1a0042	who have risked their lives for the name of our Lord Jesus Christ.
2c0f1b005d	Therefore we have sent Judas and Silas, who will tell you the same things in their own words.
2c0f1c0068	For it seemed good to the Holy Spirit and to us to lay upon you no further burden than these essentials:
2c0f1d00c1	You must abstain from what has been sacrificed to idols, from blood, from what has been strangled, and from fornication. If you keep yourselves from these things, you will do well. Farewell.”
2c0f1e0084	So when these men had been sent off, they went to Antioch, and after gathering the congregation together, they delivered the letter.
2c0f1f003e	When the people read it, they rejoiced over its encouragement.
2c0f20006d	Then Judas and Silas, who were themselves prophets, encouraged and strengthened the brothers with many words.
2c0f21005c	After spending some time there, they were sent off to the apostles in peace by the brothers.
2c0f23007f	But Paul and Barnabas stayed in Antioch, teaching and preaching, along with many others, the good news of the word of the Lord.
2c0f2400b1	After some days had gone by, Paul said to Barnabas, “Let us return and visit our brothers in every city where we proclaimed the word of the Lord, to see how they are doing.”
2c0f250037	Now Barnabas wanted to bring John, who was called Mark.
2c0f26007e	But Paul thought it best not to bring this man who had deserted them in Pamphylia and had not gone on with them in their work.
2c0f270084	So there arose a sharp disagreement, with the result that they parted from one another. Barnabas took Mark and sailed off to Cyprus,
2c0f280062	but Paul chose Silas and departed, once he had been committed by the brothers to the grace of God.
2c0f290042	And he went through Syria and Cilicia, strengthening the churches.
2c100100a2	Paul went on to Derbe and Lystra, and behold, a disciple named Timothy was there. He was the son of a Jewish woman who was a believer, but his father was a Greek.
2c1002003c	He was well spoken of by the brothers in Lystra and Iconium.
2c100300a7	Paul wanted this man to go on with him, so he took him and circumcised him because of the Jews who were in those places, for they all knew that his father was a Greek.
2c100400a2	As they went through the cities, they delivered the decisions that had been reached by the apostles and the elders in Jerusalem for the Gentile believers to obey.
2c10050051	So the churches were strengthened in the faith and increased in number every day.
2c10060095	Then Paul and his companions went through Phrygia and the region of Galatia, having been forbidden by the Holy Spirit from speaking the word in Asia.
2c10070060	When they reached Mysia, they tried to go on toward Bithynia, but the Spirit did not allow them.
2c1008002d	So passing by Mysia, they went down to Troas.
2c1009007e	During the night Paul had a vision. A Macedonian man was standing there, urging him, “Come over to Macedonia and help us!”
