2800000007	Matthew
2c1b03009b	And on the following day we disembarked at Sidon; and Julius, treating Paul kindly, permitted him having gone to his friends to receive their benefactions.
2c1b040059	And having embarked from thence, we sailed under Cyprus, because the winds were contrary:
2c1b05006b	and having sailed through the sea which is opposite Cilicia and Pamphylia, we came down into Myra of Lycia.
2c1b060064	And there the centurion having found an Alexandrian ship sailing into Italy; transferred us into it.
2c1b07009a	And sailing slowly during many days, and were come with difficulty over against Cnidus, the wind not favoring us, we sailed under Crete, opposite Salmone;
2c1b080076	and, with difficulty passing by it, we came into a certain place called Fair Havens, near to which was the city Lasea.
2c1b09007c	And much time passing away, and navigation being already unsafe, because the Fast had already passed by, Paul exhorted them,
2c1b0a0096	saying to them, Men, I perceive that this voyage is going to be with peril and much loss, not only with the cargo and the ship, but also of our lives.
2c1b0b005a	But the centurion trusted the pilot and midshipman, rather than the things spoken by Paul.
2c1b0c0108	And the harbor being unsafe for spending the winter, most of them projected to the council to depart thence, if perchance they might be able, having arrived into Phoenix, to spend the winter there; a harbor of Crete, looking toward the southeast and the northeast.
2c1b0d007e	And the south wind blowing, thinking they could achieve their purpose, lifting up a sail, they went coasting along near Crete.
2c1b0e0049	Not long afterward a typhonic wind, called Euraquilo, set in against her;
2c1b0f0073	and the ship having been seized, and being unable to resist the wind, having given away to it, we were borne along.
2c1b100066	And running under a certain island called Clauda, we were scarcely able to get possession of the boat:
2c1b110098	which lifting up they used helps, under-girding the ship; and fearing lest they might fall into Syrtis, lowering the gear, they were thus carried along.
2c1b12005a	And we being tossed violently by the storm, they were successively making the casting out,
2c1b130058	and on the third day with their own hands they threw overboard the tackling of the ship;
2c1b140088	and neither sun nor stars appearing for many days, and there being no small tempest on us, finally all hope of saving us was taken away.
2c1b1500a4	And there being much fasting, Paul standing in their midst, said, O men, truly it behooved you obeying me, not to depart from Crete, and incur this injury and loss.
2c1b160064	And now I exhort you to take courage: for there will be no loss of the life of you, except the ship.
2c1b170052	For the angel of God, whose I am, and whom indeed I serve, stood by me this night,
2c1b180088	saying, Fear not, Paul; for it behooveth thee to stand before Caesar: and, behold, God has given thee all those sailing along with thee.
2c1b190071	Therefore cheer up, O men: for I believe God, that it shall be according to the manner which He has spoken to me.
2c1b1a0031	But it behooves us to fall upon a certain island.
2c1b1b00a8	And when it was the fourteenth night, we being borne along in the Adriatic Sea, about the middle of the night the sailors surmised that some country was coming to them.
2c1b1c0084	And having sounded, they found it twenty fathoms; and moving on a short distance, and sounding again, they found it fifteen fathoms;
2c1b1d0089	and fearing lest they may fall out against rough places, casting four anchors from the stern, they were praying that the day should come.
2c1b1e008b	And the sailors seeking to escape from the ship, and lowering the boat into the sea, with a pretext as about to cast anchors from the prow,
2c1b1f006f	Paul said to the centurion and the soldiers, Unless these may remain in the ship, you are not able to be saved.
2c1b200048	Then the soldiers cut the ropes away from the boat, and let it fall out.
2c1b2100a9	But until the day was about to come, Paul exhorted all to take food, saying, Already this day you remain in a state of solicitude, the fourteenth day, receiving nothing.
2c1b22006b	Therefore I exhort you to take food: for this is for your safety: for not a hair of your head shall perish.
2c1b23007c	And having spoken these words, and taken bread, he gave thanks to God in the presence of all, and breaking it, began to eat.
2c1b240035	And all becoming cheerful, themselves also took food.
2c1b25003a	And we were two hundred and seventy-six souls in the ship.
2c1b260062	And having been revived by the food, they lightened the ship, casting the wheat over into the sea.
2c1b2700a4	And when it was day, they did not recognize the land: but discovered a certain gulf having a shore, into which they determined, if possible, to thrust out the ship.
2c1b2800bc	And having knocked off the anchors, they left them in the sea, at the same time loosing the bands of the rudders, and raising up the main sail to the blowing wind, they made for the shore.
2c1b2900ba	And having fallen into a place where two seas met, they broke the ship, and indeed the prow, sticking fast, remained motionless, but the stern was torn off by the violence (of the wind).
2c1b2a007a	And the counsel of the soldiers was that they should kill the prisoners, lest some one, having outswum them, might escape:
2c1b2b00b6	but the centurion, wishing to save Paul, forbade them from their counsel; and commanded that those who were able to swim, having first thrown themselves overboard, to go to the land;
2c1b2c007e	and the rest, some on planks, and others on some parts from the ship. And thus it came to pass that all came safe to the land.
2c1c010046	And having been saved, we recognized that the island is called Melita.
2c1c020098	And the barbarians extended no small philanthropy to us: for, having kindled a fire, they received us all to it, on account of the recent rain and cold.
2c1c030090	And Paul having gathered up a certain bundle of sticks, and placed it on the fire, a viper, having come out from the heat, fastened on his hand.
2c1c0400bb	But when the barbarians saw the beast hanging from his hand, they said to one another, Surely this man is a murderer, whom, having been saved from the sea, justice did not permit to live.
2c1c05004e	Then indeed, having shaken off the beast into the fire, he suffered no injury:
2c1c0600d1	and they were looking for him to be about to swell up and suddenly fall down dead. But having looked a long time, and seeing nothing out of place come to him, changing their minds, they said that he was a god.
2c1c0700b6	But in the regions around about that place there were farms belonging to the chief man of the island, by name Publius: who, having received us, entertained us courteously three days.
2c1c0800a8	And it came to pass, that the father of Publius was lying prostrate with fevers and dysentery: to whom Paul having come in, and prayed, laying hands on him, healed him.
2c1c09006d	And this taking place, the rest also, on the island having diseases, continued to come to him, and be healed;
2c1c0a0067	who also honored us with many honors; and conferred on us, departing, those things appertaining to use.
2c1c0b0083	And after three months we embarked in an Alexandrian ship, having spent the winter in the island, dedicated to the sons of Jupiter.
2c1c0c003d	And having disembarked into Syracuse, we remained three days;
2c1c0d0088	thence having come circuitously, we arrived into Rhegium. And after one day there being a south wind, we came the second day to Puteoli,
2c1c0e006a	where having found brethren, we were entreated to remain with them seven days: and thus we came into Rome.
2c1c0f00ac	And the brethren, hearing the news concerning us, came thence to meet us at the Appian Forum and Three Taverns: whom Paul, seeing, having given thanks to God, took courage.
2c1c100068	And when we came into Rome, it was permitted to Paul to remain to himself with the soldier guarding him.
2c1c110126	And it came to pass, after three days, he called together those who were first of the Jews; and they having assembled, he said to them, I, men, brethren, having done nothing against the people, or the customs of our fathers, was committed a prisoner from Jerusalem into the hands of the Romans;
2c1c12005f	who judging me, were counseling to release me, because there was nothing worthy of death in me:
2c1c130079	and the Jews speaking against it, I was compelled to appeal to Caesar, not having anything for which to accuse my nation.
2c1c140084	Then for this cause I have called you, to see you, and talk to you: for on account of the hope of Israel I am bound with this chain.
2c1c1500b0	And they said to him, Neither have we received letters from Judea concerning you, neither has any one of the brethren coming, proclaimed or spoken anything evil concerning you.
2c1c160087	But we desire to hear from you what you think: for indeed concerning this sect, it is known to us that it is everywhere spoken against.
2c1c1700f1	And having appointed a day with him, many came to him into his hired house, to whom witnessing he expounded the kingdom of God, indeed persuading them concerning Jesus, both from the law of Moses, and the prophets, from morning unto evening.
2c1c180052	And some of them indeed believed the things spoken, but others continued to doubt;
2c1c1900a1	and they being disharmonious to one another, dispersed, Paul saying one word, that truly the Holy Ghost spoke through the prophet Isaiah to your fathers, saying,
2c1c1a007d	Go to this people, and say, By hearing ye shall hear, and may not understand; and seeing you shall see, and may not perceive:
2c1c1b00ea	for the heart of this people is waxed gross, and they heard with their ears heavily, and closed their eyes; lest they may see with their eyes, and hear with their ears, and understand with their heart, and turn, and I shall heal them.
2c1c1c006b	Therefore let it be known unto you, that this salvation of God is sent to the Gentiles, and they will hear.
2c1c1e005b	And he spent a whole biennium in his own hired house, and received all those coming to him,
2c1c1f0076	preaching the kingdom of God, and teaching those things concerning the Lord Jesus, with all boldness, uninterruptedly.
2d00000006	Romans
2d01010061	Paul, a servant of Jesus Christ, called an apostle, having been separated unto the gospel of God,
2d0102004b	which He proclaimed beforehand through His prophets in the holy scriptures,
2d01030051	concerning his Son, having been born of the seed of David according to the flesh;
2d01040091	having been ordained the Son of God with power, according to the spirit of holiness, from the resurrection of the dead, of Jesus Christ our Lord:
2d01050076	through whom we received grace and apostleship, unto obedience of faith among all the Gentiles, in behalf of his name:
2d0106002e	among whom ye are also called of Jesus Christ:
2d0107008b	to all the beloved of God who are in Rome, saints having been called. Grace and peace to you from God our Father and the Lord Jesus Christ.
2d01080089	In the first place, indeed, I praise my God through Jesus Christ for you all, because your faith is spoken of throughout the whole world.
2d01090085	For God is my witness, whom I serve in my spirit in the gospel of his Son, how I unceasingly make mention of you always in my prayer;
2d010a0050	praying, if by any means I shall be prospered in the will of God to come to you.
2d010b0072	For I long to see you, in order that I may impart unto you a certain spiritual grace, that you may be established;
2d010c0057	but this is the consolation among you through faith in one another, both of you and me.
2d010d00ca	But I do not wish you to be ignorant, brethren, that frequently I purposed to come to you, and was hindered hitherto, in order that I may have some fruit among you, as well as also among other Gentiles.
2d010e0058	I am debtor both to the Greeks, and to the barbarians; both to the wise, and the unwise:
2d010f0055	so to my utmost ability, I am ready to preach the gospel to you who are in Rome also.
2d01100093	For I am not ashamed of the gospel: for it is the power of God unto salvation to every one that believeth; to the Jew first, and also to the Greek.
2d0111007b	For the righteousness of God is revealed in him from faith to faith: as has been written, But the just shall live by faith.
2d01120087	For the wrath of God is revealed from heaven against all ungodliness and unrighteousness of men, who hold the truth in unrighteousness;
2d01130058	because that which is known of God is manifest in them; for God has revealed it to them:
2d011400b8	for the invisible things of Him from the creation of the world are seen, being known by the things which are made, even His eternal power and divinity; so that they are without excuse:
2d011500a2	because, knowing God, they did not glorify Him as God, neither were they thankful; but they became vain in their reasonings, and their foolish heart was darkened.
2d0116002e	Saying that they were wise, they became fools,
2d0117009b	and changed the glory of the invisible God into the similitude of the likeness of corruptible man, and of birds, and of quadrupeds, and of creeping things.
2d01180071	Therefore God gave them up, in the lusts of their hearts, to impurity, to dishonor their bodies among themselves:
2d0119008a	who changed the truth of God into a lie, and worshiped and served the creature rather than the Creator, who is blessed for evermore: amen.
2d011a008d	On account of this God gave them up to the lusts of dishonor: for indeed their women changed the natural use to that which is against nature:
2d011b00db	likewise also the men, having left the natural use of the woman, burned in their desire towards one another; men with men working out disgrace, and receiving the reward of their error among themselves which it behooved.
2d011c008d	And as they did not approve to have God in their knowledge, God gave them up to a reprobate mind, to do those things which are inappropriate;
2d011d007d	being filled with all injustice, wickedness, vice, covetousness; full of envy, murder, strife, deceitfulness, evil affection;
2d011e0074	whisperers, calumniators, haters of God, insulters, proud, arrogant, practitioners of evils, disobedient to parents,
2d011f0047	covenant-breakers, incontinent, without natural affections, unmerciful,
2d012000a1	who, knowing the rightfulness of God, that those who do such things are worthy of death, not only do the same, but they even delight in those who are doing them.
2d020100ae	Therefore thou art inexcusable, O man, every one judging. For in whatsoever thou art judging another, thou art condemning thyself; for thou judging art doing the same things.
2d0202005b	For we know that the judgment of God according to truth is against those doing such things.
2d02030080	But do you consider this, O man, judging those doing such things, and doing the same, that you shall escape the judgment of God?
2d0204009f	Do you look with contempt upon the riches of his goodness and forbearance and longsuffering; not knowing that the goodness of God is leading you to repentance?
2d020500b0	But according to thy hardness and thy impenitent heart, thou art treasuring up to thyself wrath against the day of wrath and of the revelation of the righteous judgment of God;
2d02060031	who will give to each one according to his works:
2d02070069	to those indeed who with patience of good work are seeking glory and honor and immortality, eternal life:
2d02080085	but to those who are of self-seeking, and disobedient to the truth, but obedient to unrighteousness, there are indignation and wrath.
2d0209006b	Tribulation and anguish upon every soul of man that is working out evil, both the Jew first, and the Greek;
2d020a005f	but glory and honor and peace to every one doing good; to the Jew first, and also to the Greek.
2d020b002c	For there is no respect of persons with God.
2d020c007f	For so many as sinned without law will also perish without law; and so many as sinned under the law shall be judged by the law;
2d020d0063	for the hearers of the law are not righteous with God, but the doers of the law shall be justified.
2d020e0087	For when the Gentiles, not having the law, may by nature do the things of the law, they, not having the law, are a law unto themselves:
2d020f0093	who show the work of the law written in their hearts, their conscience witnessing, and their thoughts accusing or indeed excusing with one another,
2d0210005e	in the day when God will judge the secrets of men through my gospel according to Jesus Christ.
2d02110048	But if you are denominated a Jew, and rest in the law, and boast in God,
2d02120057	and know his will, and approve the things which are excellent, being taught by the law;
2d0213007d	and persuade yourself that you are a guide of the blind, a light of those who are in darkness, an instructor of the ignorant,
2d0214004c	a teacher of the juveniles, having a form of knowledge and truth in the law;
2d0215005e	therefore do not you who teach another teach yourself? do you, who preach not to steal, steal?
2d02160065	do you, who say not to commit adultery, commit adultery? do you, who abominate idolatry, rob temples?
2d02170050	do you, who boast in the law, through the transgression of the law dishonor God?
2d02180051	For the name of God is blasphemed by you among the Gentiles, as has been written.
2d02190089	For circumcision indeed profits, if you do the law: but if you be a transgressor of the law, your circumcision has become uncircumcision.
2d021a0076	Then if uncircumcision may keep the righteousness of the law, will not his uncircumcision be counted for circumcision?
2d021b0096	and that which is uncircumcision by nature, perfecting the law, will judge you, who through the letter and circumcision are a transgressor of the law.
2d021c0067	For he is not a Jew who is one outwardly; neither is circumcision that which is outwardly in the flesh.
2d021d0096	But he is a Jew, who is one inwardly; and circumcision is that of the heart, in the spirit, not in the letter; whose praise is not of men, but of God.
2d03010049	Then what more belongs to the Jew, or what is the profit of circumcision?
2d0302005c	Much every way. For indeed, in the first place, the oracles of God were committed unto them.
2d03030057	For what if some did not believe? whether will their unbelief destroy the faith of God?
2d030400b4	it could not be so: but let God be true, and every man a liar; as indeed it has been written, In order that you may be justified in your words, and shall prevail, in your judgment.
2d0305008f	But if our unrighteousness commends the righteousness of God, what shall we say? Is God unjust administering wrath? I speak according to a man.
2d03060036	It could not be so: then how will God judge the world?
2d03070068	And if the truth of God through my falsehood abounded unto His glory, why am I still judged as a sinner?
2d03080088	are we not indeed thus traduced, and as some say we speak, that, Let us do evil in order that good may come? whose condemnation is just.
2d03090072	Then what? are we the better? By no means: for we have proven already that both Jews and Greeks are all under sin;
2d030a0033	as has been written, There is no one good, not one:
2d030b0043	there is no one who understands, there is no one who seeks out God;
2d030c0074	all have gone away, they have all together become unprofitable; there is no one who is doing good, there is not one.
2d030d0074	Their throat is an open sepulchre; with their tongues they have used deceit; the poison of asps is under their lips.
2d030e002e	Whose mouth is full of cursing and bitterness.
2d030f0023	Whose feet are swift to shed blood:
2d03100029	destruction and misery are in their ways:
2d03110029	and they have not known the way of peace.
2d03120029	The fear of God is not before their eyes.
2d031300a5	But we know that so many things as the law speaks, it says to those under the law: that every mouth may be stopped, and the whole world may become guilty before God.
2d0314006b	Therefore no flesh shall be justified by works of law: for through law there is a perfect knowledge of sin.
2d03150071	And now the righteousness of God without law has been made manifest, being witnessed by the law and the prophets;
2d0316006f	but the righteousness of God through faith of Jesus Christ is unto all who believe: for there is no difference,
2d03170033	for all sinned, and come short of the glory of God;
2d03180055	being freely justified by his grace, through the redemption which is in Christ Jesus:
2d0319009c	whom God sent forth an expiation through faith in his blood, unto the manifestation of His righteousness through the remission of the sins which are passed,
2d031a00a0	in the forbearance of God; unto the manifestation of his righteousness at the present time, so that he is just, and justifying him who is of the faith of Jesus.
2d031b005b	Then where is boasting? It is excluded. By what law? of works? No; but by the law of faith.
2d031c0046	For we conclude that a man is justified by faith without works of law.
2d031d006a	Whether is he the God of the Jews only? is He not also the God of the Gentiles? Yea, also of the Gentiles:
2d031e0069	truly there is one God, who will justify the circumcision by faith, and the uncircumcision through faith.
2d031f0059	Then do we make void the law through faith? It could not be so: but we establish the law.
2d04010052	Then what shall we say that Abraham, our father according to the flesh, has found?
2d04020051	For if Abraham were justified by works, he has glorification; but not before God.
2d04030065	For what does the scripture say? Abraham believed God, and it was imputed unto him for righteousness.
2d0404005e	But to him that worketh, the reward is not reckoned according to grace, but according to debt;
2d04050075	but to him that worketh not, but believeth on Him who justifies the ungodly, his faith is reckoned for righteousness.
2d04060068	Indeed David also speaks of the blessedness of the man, to whom God imputes righteousness without works,
2d0407004b	Blessed are they whose iniquities are forgiven, and whose sins are covered;
2d04080037	blessed is the man of whom the Lord may not impute sin.
2d0409008e	Then does this blessedness come on the circumcision, or on the uncircumcision? for we say That faith was imputed to Abraham for righteousness.
2d040a0075	Then how was it imputed? to him, being in circumcision or uncircumcision? Not in circumcision, but in uncircumcision.
2d040b00ef	And he received the sign of circumcision, and the seal of the righteousness of the faith which he had in uncircumcision: that he should be the father of all who believed, through uncircumcision; and righteousness should be imputed to them;
2d040c00b0	and the father of circumcision to them who not only are of the circumcision, but who also walk in the steps of that faith of our father Abraham, which he had in uncircumcision.
2d040d0091	For the promise to Abraham or his seed, that he should be the heir of the world, was not through the law, but through the righteousness of faith.
2d040e0055	For if the heirs were by the law, faith has been made void, and the promise vitiated.
2d040f0052	For the law works out wrath: for where there is no law, there is no transgression.
2d041000bd	Therefore it is by faith, in order that it may be by grace; that the promise may be sure to all the seed; not only of the law, but also of the faith of Abraham; who is the father of us all,
2d041100b7	as it has been written, That I have constituted thee the father of many nations, before God whom he believed, who quickens the dead, and calls things which are not as really existing:
2d0412008f	who against hope confided in hope, that he should be the father of many nations, according to that which had been spoken, So shall thy seed be:
2d04130088	and being not weak in faith, he considered not his body already dead, being about a hundred years old, and the deadness of Sarah's womb:
2d04140086	but he staggered not at the promise of God through unbelief; but was filled up with dynamite through faith, having given glory to God;
2d04150055	and being fully assured, that whatsoever he has promised, he is able also to perform.
2d0416003b	Therefore it was indeed imputed unto him for righteousness.
2d0417004b	And it was not written on account of him alone, that it was imputed to him;
2d0418007c	but on account of us also, to whom it is about to be imputed, who believe on him who raised up our Lord Jesus from the dead;
2d04190055	who was delivered on account of our transgressions, and raised for our justification.
2d05010065	Therefore having been justified by faith, let us have peace toward God through our Lord Jesus Christ:
2d05020080	through whom we also have access by faith unto this grace in which we stand, and let us rejoice in the hope of the glory of God.
2d05030066	And not only so, but let us also rejoice in tribulation; knowing that tribulation works out endurance;
2d0504002c	and endurance, approval; and approval, hope:
2d0505008a	and hope makes not ashamed; because the divine love of God has been poured out in our hearts by the Holy Ghost who has been given unto us.
2d0506004b	For we being yet without strength, in due time Christ died for the ungodly:
2d05070065	for scarcely will one die for a righteous man; for perhaps some one even dares to die for a good man.
2d05080053	And God commends his love to us, because, we being yet sinners, Christ died for us.
2d05090065	How much more then, having now been justified by his blood, shall we be saved from wrath through him.
2d050a0090	For if being enemies we are reconciled to God through the death of his Son; how much more, being reconciled, shall we be saved through his life:
2d050b0076	but not only so, but even rejoicing in God through Jesus Christ our Lord, through whom we now received reconciliation.
2d050c0079	Therefore, as by one man sin came into the world, and death by sin; and thus death came upon all men, in that all sinned;
2d050d0054	(for until the law sin was in the world: but sin is not imputed, there being no law;
2d050e009a	but death reigned from Adam unto Moses, even on those who did not sin after the similitude of Adam's transgression, who is the type of him who is to come.
2d050f00d2	But not as was the transgression, even so is the free gift: for if by the transgression of one many died, how much more by the grace of one man, Jesus Christ, did the grace of God and the gift abound unto many!
2d051000ad	And not as by the one having sinned, is the free gift; for indeed, judgment was from one unto condemnation, but the free gift is from many transgressions unto justification.
2d051100c4	For if by the transgression of one death reigned through one; how much more shall those receiving the abundance of grace and the gift of righteousness reign in life through the one, Christ Jesus!)
2d051200c1	Therefore then, as by the transgression of one, judgment came to all men to condemnation; so also through the righteousness of one, the free gift came on all men unto the justification of life:
2d0513007f	for as by the disobedience of one man many were made sinners, so also by the obedience of one man shall many be made righteous.
2d0514006d	But the law came, that the transgression might abound; but where sin did abound, there did grace superabound:
2d0515008a	in order that as sin reigned through death, so may grace reign also through righteousness unto eternal life through Jesus Christ our Lord.
2d0601004d	Then what shall we say? must we abide in sin, in order that grace may abound?
2d0602004f	It could not be so. How shall we, who are dead unto sin, live any longer in it?
2d0603006c	Whether do you not know, that so many of us as were baptized unto Jesus Christ were baptized into His death?
2d060400ae	Therefore we were buried with him by baptism into death: in order that as Christ was raised from the dead by the glory of the Father, so must we also walk in newness of life.
2d06050071	For if we have grown together in the likeness of His death, we shall also be in the likeness of his resurrection:
2d0606008c	knowing this, that our old man is crucified along with him, in order that the body of sin may be destroyed, that we may no longer serve sin;
2d06070034	for the one having died has been made free from sin.
2d0608004d	But if we died along with Christ, we believe that we will also live with him:
2d06090063	knowing that Christ having risen from the dead dies no more; death no longer has dominion over him.
2d060a0061	For the death that he died, he died unto sin once: but the life that he lives, he lives unto God.
2d060b005a	So you also thus reckon yourselves dead unto sin, but alive unto God through Jesus Christ.
2d060c0055	Let not sin therefore reign in your mortal body that you should obey the lusts of it:
2d060d009f	neither present your members arms of iniquity unto sin; but present yourselves to God, as alive from the dead, and your members arms of righteousness unto God.
2d060e0059	For sin shall not have dominion over you: for you are not under the law, but under grace.
2d060f0064	What then? can we commit sin, because we are not under the law, but under grace? it could not be so.
2d061000ab	Do you not know, that to whom you present yourselves servants unto obedience, ye are servants to whom you obey; whether of sin unto death, or obedience unto righteousness?
2d06110093	But thanks be unto God, that whereas ye were servants of sin, but you have obeyed from the heart the type of teaching into which ye were delivered:
2d0612004a	but having been made free from sin, ye became servants unto righteousness.
2d06130107	I speak after the manner of a man on account of the weakness of your carnality. For as ye presented your members as servants unto impurity and lawlessness pursuant to lawlessness, so now present your members servants unto righteousness pursuant to sanctification.
2d06140048	For when you were the servants of sin, you were free from righteousness.
2d06150078	What fruit then had you at that time in those things in which you are now ashamed? for the end of these things is death.
2d0616008f	But now having been made free from sin, and having become servants unto God, you have your fruit unto sanctification, and the end eternal life.
2d06170066	For the wages of sin is death; but the free gift of God is eternal life through Jesus Christ our Lord,
2d07010091	Whether are you ignorant, O brethren, for I speak to those knowing the law, for the law hath dominion over a man for so long time as he may live?
2d070200a7	For a woman who is under her husband has been given to her husband by the law so long as he lives; but if the husband may die, she is free from the law of the husband.
2d070300dc	Then if she may be married to another man, her husband still living, she will be designated an adulteress: but if her husband may die, she is free from the law; and is no adulteress, though she is married to another man.
2d070400bd	So, my brethren, ye are dead to the law through the body of Christ, that ye should be married to another, to him who is risen from the dead, in order that we may bring forth fruit unto God.
2d07050089	For when we were in carnality, the emotions of sins, which were through the law, did work in our members to bring forth fruit unto death.
2d070600ab	But now we have been made free from the law, being dead in that in which we were held; so that we serve in the newness of the spirit, and not in the oldness of the letter.
2d070700b7	Then what shall we say? is the law sin? It could not be so; but I did not know sin except through the law: for indeed I had not known lusts, unless the law said, Thou shalt not covet.
2d07080071	But sin, taking occasion through the commandment, did work in me all concupiscence; for without law sin was dead.
2d07090056	But I was alive at one time without law: but the commandment having come, sin revived,
2d070a004e	and I died; and the commandment, which was unto life, the same was unto death.
2d070b0056	For sin, taking occasion through the commandment, deceived me, and through it slew me.
2d070c004d	So the law is indeed holy, and the commandment holy, and righteous, and good.
2d070d00d7	Then did that which is good become death to me? it could not be so: but sin, that it may appear sin, through the good was working out death to me, in order that sin may be exceedingly sinful through the commandment.
2d070e0053	For we know that the law is spiritual: but I am carnal, having been sold under sin.
2d070f005f	For that which I do, I know not: for I do that which I do not will; but I do that which I hate.
2d07100050	But if I do that which I do not will, I consent to the law that it is beautiful;
2d0711003b	but now it is no more I that do it, but sin dwelling in me.
2d07120098	For I know that in me, that is, in my carnal mind, there dwells no good thing. For to will is present with me, but to do that which is beautiful is not:
2d07130050	for the good which I will I do not; but the evil which I do not will, that I do.
2d07140057	If I do that which I do not will, it is no longer I that do it, but sin dwelling in me.
2d07150067	Then I find a law, that, to me wishing to do that which is beautiful, that the evil is present with me:
2d0716003c	for I delight in the law of God according to the inward man;
2d07170091	but I see another law in my members, warring against the law of my mind, and bringing me into captivity to the law of sin which is in my members.
2d0718004b	O wretched man that I am! who shall deliver me from the body of this death?
2d07190089	Thanks be unto God through Jesus Christ our Lord: then therefore with the mind I serve the law of God; but with carnality the law of sin.
2d08010048	There is therefore now no condemnation to those who are in Christ Jesus.
2d08020056	For the law of the Spirit of life has made thee free from the law of sin and of death.
2d080300bb	For there was an impotency of the law, in which it was weak through depravity, God having sent his own Son in the likeness of the sin of depravity and for sin, condemned sin in depravity:
2d08040084	in order that the righteousness of the law may be fulfilled in us, who walk not according to depravity, but according to the spirit.
2d0805008b	For those being in harmony with depravity, do mind the things of depravity, and those in harmony with the Spirit, the things of the Spirit:
2d08060051	for the mind of depravity is death: and the mind of the Spirit is life and peace.
2d08070080	Therefore the mind of depravity is enmity toward God: for it is not subordinated to the law of God, for it is not able so to be.
2d08080038	But those being in depravity are not able to please God.
2d0809009a	But ye are not in depravity, but in the Spirit, if indeed the Spirit of God dwells in you. But if any one has not the Spirit of Christ, he is none of His.
2d080a0082	But if Christ is in you, the body is dead so far as sin is concerned; but the Spirit is life so far as righteousness is concerned.
2d080b00cd	But if the Spirit of Him who raised up Jesus from the dead dwells in you, the one having raised Christ Jesus from the dead will also create life in your mortal bodies through His Spirit, who dwells in you.
2d080c005b	Then therefore, brethren, we are debtors, not to depravity, to live according to depravity.
2d080d008b	For if you live according to depravity, you are about to die: but if through the Spirit you kill the practices of the body, you shall live.
2d080e0047	For so many as are led by the Spirit of God, these are the sons of God.
2d080f0088	For you did not receive the spirit of bondage again unto fear; but you received the Spirit of adoption, in which we cry; Father, Father.
2d08100054	The Spirit Himself witnesses along with our spirit, that we are the children of God.
2d08110097	And if children, indeed heirs; truly heirs of God, and joint heirs with Christ; if we suffer together, in order that we may also be glorified together.
2d08120087	For I reckon that the sufferings of these present times are not worthy to be compared to the glory which is about to be revealed in us.
2d08130055	For the earnest expectation of the creature awaits the revelation of the sons of God.
2d08140068	For the creature has been subordinated to mortality, not willingly, but through Him who subordinated it;
2d0815009e	therefore indeed pursuant to hope, the creature itself shall be delivered from the bondage of corruption into the liberty of the glory of the children of God.
2d0816004e	For we know that all creation groans together and travails together until now;
2d081700ab	and not only so, but we ourselves, having the earnest of the Spirit, and we ourselves groan within ourselves, waiting for the adoption of sons, the redemption of our body.
2d08180076	For we are saved by hope: but hope which is seen is not hope: for why does any one indeed hope for that which he sees?
2d0819004a	But if we hope for that which we do not see, we wait for it with patience.
2d081a00b2	And likewise the Spirit also helps our infirmity. For we know not what we should pray for as it behooves us: but the Spirit himself makes intercession with unutterable groanings:
2d081b0088	but he that searches the hearts knows what is the mind of the Spirit, because he makes intercession towards God in behalf of the saints.
2d081c007b	But we know that all things work together for good to them that love God, to them that are called according to his purpose.
2d081d009c	Because whom he did foreknow, he did also predestinate to be conformed to the image of his Son, in order that he might be the firstborn among many brethren:
2d081e0089	and whom He did foreknow, them he also called: and whom he called, them he also justified: and whom he justified, them He also glorified.
2d081f0050	Then what shall we say to these things? If God is for us, who can be against us?
2d0820007b	Indeed he who spared not his own Son, but delivered Him up for us all, how will He not with him, freely give us all things?
2d08210033	Who will lay anything to the charge of God's elect?
2d082200ab	It is God who justifies: who is he that condemns? It is Christ who died, and rather who is risen, who is on the right hand of God, who indeed is interceding in our behalf.
2d0823008a	Who shall separate us from the love of Christ? shall tribulation, or anguish, or persecution, or famine, or nakedness, or peril, or sword?
2d08240067	As has been written, that We are killed all day for thy sake; we are counted as sheep of the slaughter.
2d08250047	But in all these we are more than conquerors through him that loved us.
2d08260079	For I am persuaded that, neither death, nor life, nor angels, nor principalities, nor things present, nor things to come,
2d08270090	nor powers, nor height, nor depth, nor any other creature, shall be able to separate us from the love of God, which is in Christ Jesus our Lord.
2d0901005b	I speak the truth in Christ, I lie not, my conscience bearing me witness in the Holy Ghost,
2d09020041	that there is great sorrow to me and incessant grief to my heart.
2d0903007e	For I would pray, that I myself might be an offering from Christ; in behalf of my brethren, my kindred according to the flesh:
2d09040094	who are Israelites, of whom is the adoption of sons, and the glory, and the covenants, and the giving of the law, and the service, and the promises:
2d09050072	of whom are the fathers, and of whom is Christ according to the flesh. Who is over all, God blessed forever: amen.
2d09060063	But not as that the word of God has been a failure. For these are not all Israel who are of Israel;
2d09070058	neither are the children all the seed of Abraham; but in Isaac shall thy seed be called;
2d09080081	that is the children of the flesh the same are not the children of God; but the children of the promise are counted for the seed.
2d09090064	For this is the word of the promise, About this time I will come, and there shall be a son to Sarah.
2d090a004b	Not only so; but Rebecca also having cohabitation of one, our father Isaac;
2d090b00bb	for the children not having been born, neither having done anything good or evil, in order that the purpose of God might stand according to election not of works, but of him that calleth,
2d090c003a	and it was said to her, The elder shall serve the younger:
2d090d003f	as has been written, Jacob have I loved, but Esau have I hated.
